Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8
0,6,13.0,14,19,4,3,1,16,0.9955186036912552,14,0.9680656593919046,0.966344055944056,0.9637381085618356,6798,7908382889764677758;509660095530134768,1884,50,16105,0,2005,2632
0,7,10.0,14,19,3,5,1,20,1.0,18,0.9721628834619908,0.970264298217924,0.9798846385628606,3067,7908382889764677758;5755694407684602296,732,99,1536,0,2005,1554
0,7,14.0,14,21,5,4,1,16,1.0,14,0.9575380721366801,0.9545344863952752,0.9808512971946848,4572,7908382889764677758;8277336076276184272,954,1,69504,0,2005,1688
0,6,10.0,10,15,3,7,1,14,0.9964250665918968,13,0.979664495756858,0.9790604026845636,0.9757633136094674,5112,7908382889764677758;3203673979138763595,1755,1,107553,1,2002,3429
0,6,13.0,14,19,2,6,7,16,0.995541306292872,14,0.9678965922444184,0.9662737419228512,0.9637446141793968,6798,7908382889764677758;509660095530134768,1884,50,36209,0,2005,2632
0,6,14.0,14,18,3,2,1,14,1.0,13,0.9704692649751504,0.9712979335600314,0.9741103845147788,9307,7908382889764677758;5799347067982556520,509,25,32671,0,2005,735
0,6,11.0,14,17,6,0,3,14,0.9944512262789924,12,0.9682179992828972,0.9669795772124689,0.9632974910394264,2283,7908382889764677758;8277336076276184272,420,101,165750,1,2005,327
0,4,14.0,13,16,4,4,1,15,0.9950068088969588,13,0.9672577406742048,0.9667420479763288,0.9641570243567391,7512,7908382889764677758;7258015885215914736,1755,1,168686,0,2005,309
0,8,10.0,11,16,6,6,1,17,1.0,16,0.9848773397929972,0.9852719665271968,0.987350803787712,6904,7908382889764677758;5755694407684602296,1937,70,189509,0,2002,487
0,7,11.0,12,18,3,3,1,16,1.0,14,0.9743306928707508,0.9739296099468566,0.9842294194324676,3472,7908382889764677758;8277336076276184272,141,101,26851,0,2005,3879
0,5,11.0,13,14,3,8,5,13,0.9814279818406934,12,0.9644292627384004,0.9586450327355538,0.9599317017643711,4131,7908382889764677758;5755694407684602296,1520,50,153924,0,2005,395
0,10,8.0,9,19,3,7,1,11,1.0,10,0.98724115755627,0.9922315112540192,0.989299035369775,4768,7908382889764677758;8277336076276184272,1172,14,9807,0,2005,2558
0,8,11.0,12,15,6,6,9,13,0.9994996497548284,11,0.9913513513513512,0.9891891891891892,0.9907154213036566,5980,7908382889764677758;8277336076276184272,1755,119,177030,0,2002,2500
0,7,5.0,6,14,3,2,1,17,1.0,15,0.9731447142037852,0.9724412158287136,0.9849512521506404,446,7908382889764677758;509660095530134768,141,101,99162,0,2005,61
0,7,12.0,12,16,3,5,2,21,0.9970416739543579,19,0.9797471752023896,0.9795715020158562,0.9755797493560748,2187,7908382889764677758;8277336076276184272,1594,50,85346,0,2005,2802
0,7,11.0,14,17,3,5,12,17,1.0,15,0.9734086372267394,0.9733774769949852,0.9800340815034811,9756,7908382889764677758;5799347067982556520,144,65,98278,0,2002,2705
0,7,12.0,13,15,2,4,4,16,0.9838075651472158,15,0.964383731760323,0.9636386215461036,0.960074487895717,1349,7908382889764677758;8277336076276184272,176,101,94862,1,2005,618
0,2,10.0,11,14,6,0,3,14,0.98539155840768,12,0.9553508302088912,0.9517229066238172,0.9553588004284184,284,7908382889764677758;7258015885215914736,130,97,179109,0,2005,164
1,8,15.0,16,20,4,4,1,17,1.0,16,0.9640034951634908,0.962090353042172,0.983343399812978,8407,7908382889764677758;5755694407684602296,1465,99,156147,0,2005,1805
0,7,7.0,12,12,3,0,1,16,0.9874842187044771,14,0.971774635999156,0.9714647530603632,0.9725232067510547,1768,7908382889764677758;509660095530134768,427,101,114777,0,2005,1062
0,4,14.0,14,19,2,2,1,21,0.9711659808046954,19,0.9504234036962425,0.9484383100959854,0.939984938440253,591,7908382889764677758;5799347067982556520,1283,91,167934,1,2005,3512
0,8,10.0,12,17,4,4,2,14,0.9941117262204328,12,0.9897340650063318,0.9887885183621784,0.9867679324894514,4660,7908382889764677758;8277336076276184272,64,10,175643,0,2002,733
0,7,13.0,14,18,3,5,1,15,1.0,13,0.9672978723404256,0.9666808510638298,0.9785319148936172,8971,7908382889764677758;509660095530134768,1640,101,23385,1,2005,3079
0,8,11.0,11,17,4,7,8,16,1.0,15,0.978240407038372,0.9794021623913504,0.9841933432266271,4122,7908382889764677758;8277336076276184272,1756,60,186010,0,2002,799
0,8,13.0,14,19,5,4,1,18,1.0,16,0.972085293992963,0.9714646657340288,0.97971300790606,6352,7908382889764677758;5755694407684602296,1802,101,61834,0,2002,2611
0,6,8.0,9,14,5,3,10,12,0.9950518378887842,10,0.9836734693877552,0.9830204081632652,0.9768816326530612,3696,7908382889764677758;5799347067982556520,1648,78,172765,1,2002,2765
1,6,15.0,14,19,2,5,4,16,1.0,14,0.9622053735737944,0.9603592197276408,0.97605005520795,5590,7908382889764677758;7258015885215914736,20,48,25003,0,2002,1008
0,6,11.0,12,19,2,4,1,13,1.0,11,0.9746996098829649,0.9722444733420026,0.9810663198959688,7256,7908382889764677758;5799347067982556520,1968,101,51114,0,2005,1451
0,7,13.0,14,17,3,4,1,18,1.0,16,0.969126713520284,0.969382784774894,0.983578039106534,3957,7908382889764677758;509660095530134768,427,101,95932,0,2005,2850
0,7,12.0,13,19,4,7,1,13,1.0,12,0.9768055296095648,0.9745637960022416,0.9893144031384272,657,7908382889764677758;8277336076276184272,1805,60,182210,0,2005,2860
0,8,8.0,11,15,3,6,3,12,0.9794762915782024,11,0.9848756218905472,0.9832835820895522,0.9840796019900496,6813,7908382889764677758;8277336076276184272,1755,10,193547,0,2002,383
0,7,10.0,14,18,4,6,2,20,1.0,18,0.9719778503478632,0.9698401249467556,0.9798483600738324,3067,7908382889764677758;5755694407684602296,732,99,175606,0,2002,1554
0,6,15.0,15,20,4,9,1,17,1.0,15,0.9785128812674446,0.9772598943796308,0.983611574064778,615,7908382889764677758;7258015885215914736,1144,38,172288,1,2005,1750
0,7,8.0,9,15,3,4,1,12,0.959122445152822,11,0.95793347487615,0.9516318584070798,0.9594621372965322,5475,7908382889764677758;8277336076276184272,1347,101,170815,0,2005,2253
0,6,9.0,11,16,4,6,11,11,0.961577868852459,10,0.962492581602374,0.9705637982195848,0.960593471810089,4316,7908382889764677758;509660095530134768,160,50,141680,0,2005,1669
0,6,15.0,14,20,4,5,1,17,1.0,15,0.9785917847143872,0.9774117253771261,0.9836797459362334,615,7908382889764677758;7258015885215914736,1144,38,172450,0,2002,1750
0,8,16.0,16,20,2,1,2,18,1.0,16,0.960353747340062,0.9624652987915584,0.9785104347656326,3026,7908382889764677758;5755694407684602296,92,99,153533,0,2005,788
0,7,14.0,15,21,3,4,9,16,1.0,14,0.95443716633221,0.9489121956760441,0.979263185793798,4572,7908382889764677758;8277336076276184272,954,1,111561,1,2005,1688
0,6,10.0,9,13,5,7,7,16,0.9920033612989794,14,0.9646716326112212,0.9642318206670312,0.9613171198251128,9748,7908382889764677758;7258015885215914736,1775,1,84626,0,2005,1811
0,7,13.0,15,19,3,3,1,21,0.9970450471600651,19,0.9798958795927212,0.9795589848411071,0.9757673293813,2591,7908382889764677758;8277336076276184272,1594,50,158759,0,2005,2802
0,6,13.0,14,16,4,2,1,20,0.9805922505505229,18,0.9460406716444468,0.9463785138203742,0.9418296700559988,6609,7908382889764677758;8277336076276184272,1755,78,166372,0,2005,845
0,7,14.0,14,18,3,4,2,17,0.9896527922483852,15,0.9633478818998716,0.9667327071610432,0.9591956186890296,770,7908382889764677758;7258015885215914736,1755,50,63919,0,2002,3892
0,7,12.0,13,17,4,2,1,15,0.9929078014184396,14,0.9617545807884508,0.961999259533506,0.9571962271130016,4978,7908382889764677758;8277336076276184272,1473,50,77766,0,2005,1545
0,6,11.0,12,17,5,5,1,16,1.0,14,0.9726680080482896,0.9736981891348088,0.9777223340040242,4373,7908382889764677758;5799347067982556520,1010,14,175485,0,2005,666
1,6,9.0,9,16,2,2,1,16,0.9743051049937692,14,0.9252668743509866,0.9360531782301622,0.9243346481212372,2963,7908382889764677758;509660095530134768,1755,50,59205,0,2005,873
0,8,7.0,12,13,5,3,7,18,1.0,16,0.9803192320571492,0.9796227257506418,0.9849804665699298,4955,7908382889764677758;5755694407684602296,614,1,57402,0,2005,249
0,6,15.0,15,19,2,4,1,20,1.0,18,0.9771910628334288,0.9762739884458608,0.9825683298655796,3713,7908382889764677758;7258015885215914736,1144,38,163817,0,2005,3841
0,7,12.0,15,18,3,5,1,17,1.0,15,0.9786505895912758,0.9780335136093624,0.9829417501551556,959,7908382889764677758;5799347067982556520,1979,78,93970,1,2002,3635
0,7,10.0,9,16,5,1,1,13,1.0,12,0.9724319248826292,0.9694272300469484,0.9849014084507044,2514,7908382889764677758;5755694407684602296,1548,99,104448,0,2005,1743
0,8,11.0,11,17,4,5,3,18,1.0,16,0.98473593140673,0.9833888587588132,0.9884610418119366,1893,7908382889764677758;8277336076276184272,10,14,190477,0,2005,1556
0,7,15.0,16,20,3,1,1,18,1.0,16,0.973170430599604,0.9702313701283498,0.9858053255571402,3040,7908382889764677758;509660095530134768,1584,101,100284,0,2005,2124
0,7,9.0,10,18,3,4,1,15,1.0,13,0.9641931012633164,0.9622288226208864,0.9851348461447073,7781,7908382889764677758;8277336076276184272,529,60,123412,0,2005,1043
0,9,14.0,14,18,3,7,1,17,1.0,16,0.9848432545257496,0.9840982619515916,0.9884783044996588,5262,7908382889764677758;8277336076276184272,10,14,25520,1,2002,1556
0,8,12.0,14,18,5,5,1,16,1.0,15,0.9631915144372424,0.9609664113140836,0.9838020035356512,1024,7908382889764677758;5755694407684602296,692,99,42481,1,2005,2652
0,7,17.0,15,20,4,1,6,20,1.0,18,0.9720037994905228,0.9682362592288762,0.9842364319329908,6242,7908382889764677758;5755694407684602296,1548,99,20046,0,2005,3494
0,8,13.0,15,17,3,7,1,16,1.0,14,0.9691462394121851,0.9678922339014188,0.9763535054597408,2423,7908382889764677758;5799347067982556520,149,101,94082,0,2002,3089
0,7,10.0,10,17,6,0,7,11,0.9789768745620182,10,0.9718518518518521,0.971355206847361,0.9712615823235924,8812,7908382889764677758;509660095530134768,414,50,87482,0,2005,2741
0,6,15.0,17,20,3,6,1,20,1.0,18,0.9772296449863414,0.9763490690842034,0.9826248904720724,2279,7908382889764677758;7258015885215914736,1144,38,26267,0,2002,3841
0,7,12.0,14,19,3,6,5,21,0.9952659195415916,19,0.978996512703722,0.9789616027899364,0.974714170501447,7997,7908382889764677758;5755694407684602296,1492,101,135762,0,2004,1791
0,7,7.0,8,13,3,4,4,14,0.9885684064928196,13,0.9771233461374308,0.9780110968843364,0.9713871105420402,9113,7908382889764677758;2011981573061447208,313,23,136708,1,2002,226
0,6,14.0,14,19,2,2,1,17,0.9916813988351438,16,0.9628411344513546,0.9615780657334848,0.9580262220596444,2009,7908382889764677758;5799347067982556520,1755,101,61938,0,2005,9
0,7,13.0,14,18,3,7,1,21,0.9952465537399808,19,0.979095070639768,0.9793070088845016,0.9745966886273348,198,7908382889764677758;5755694407684602296,1492,101,183001,0,2002,1791
0,4,5.0,13,11,6,0,1,16,0.99211403892412,14,0.9714909090909092,0.9701818181818184,0.9662545454545456,6567,7908382889764677758;8710739180200009128,1801,9,90864,0,2005,1558
0,7,11.0,11,20,5,4,4,17,1.0,15,0.9700733592634534,0.9664812170744916,0.9836778100536656,75,7908382889764677758;8277336076276184272,1322,60,50880,1,2005,2477
0,7,10.0,12,18,4,0,2,13,0.9771331969036392,12,0.9768532206969378,0.9778435517970404,0.9711087645195356,3395,7908382889764677758;509660095530134768,421,101,134508,1,2005,3662
0,7,12.0,11,17,4,5,14,20,1.0,18,0.9797625368491344,0.9799214970927864,0.986204335575498,1049,7908382889764677758;5755694407684602296,1210,101,132822,0,2005,3103
0,5,12.0,14,16,3,7,10,15,0.996598234483697,14,0.983567768979972,0.9813693525850022,0.9801024685607826,890,7908382889764677758;5799347067982556520,160,50,188559,0,2002,117
0,6,2.0,5,13,3,6,4,14,0.9946946211128512,13,0.9525445705024312,0.9529335494327392,0.9429065370070232,6368,7908382889764677758;7258015885215914736,938,120,108962,0,2002,3949
0,8,11.0,12,20,3,7,1,15,1.0,13,0.9840229335881508,0.9844051600573341,0.9896798853320592,2261,7908382889764677758;509660095530134768,1479,101,68689,0,2005,3805
0,8,13.0,16,18,4,6,4,17,1.0,16,0.9738129632252276,0.9713959306991456,0.9834735401029128,7667,7908382889764677758;5755694407684602296,416,101,59644,0,2002,3266
0,7,16.0,17,20,3,5,1,16,1.0,14,0.9690607921335276,0.9689088645523412,0.9774235614357156,6942,7908382889764677758;7258015885215914736,413,115,91668,0,2002,1527
0,8,8.0,9,15,3,6,1,12,1.0,11,0.9737610619469026,0.9732522123893804,0.9854646017699116,1919,7908382889764677758;8277336076276184272,1135,101,14574,0,2005,3491
0,6,12.0,13,16,3,5,3,15,0.9807835455435848,13,0.9636733862757076,0.9636334012219958,0.9629065743944636,2847,7908382889764677758;5755694407684602296,580,78,78487,0,2005,1939
0,7,11.0,12,17,3,5,1,12,1.0,11,0.9678667724028548,0.9659318001586044,0.9843298969072164,1976,7908382889764677758;5755694407684602296,618,91,159399,1,2005,1003
0,8,10.0,12,13,2,6,1,16,1.0,14,0.9776513543347204,0.97830347287085,0.97974356797147,5928,7908382889764677758;8277336076276184272,737,66,183873,0,2005,1232
0,8,10.0,11,17,4,5,9,16,1.0,14,0.9840246090745964,0.982507049474494,0.9874903870802358,3322,7908382889764677758;5799347067982556520,604,99,194810,0,2002,3728
0,6,10.0,10,17,3,8,1,15,0.9913237939905504,14,0.9719626704953336,0.9713539124192392,0.9656223977027998,7712,7908382889764677758;5799347067982556520,1755,101,66015,0,2002,3649
0,7,11.0,13,15,3,3,1,16,1.0,15,0.9765075679778544,0.976389695048444,0.9841085859713354,5215,7908382889764677758;8277336076276184272,1932,1,54316,0,2005,950
0,7,11.0,11,14,4,2,2,14,0.9790961576746964,13,0.9569353233830846,0.9587366326784384,0.9474496143319232,3214,7908382889764677758;5755694407684602296,1755,111,158765,1,2005,2651
0,5,7.0,6,12,3,7,19,19,0.9981335777928732,17,0.97948324283842,0.9784734218102662,0.976305309216838,8969,7908382889764677758;7258015885215914736,1450,14,70268,0,2002,3282
0,7,12.0,14,19,2,4,1,21,0.9970416739543579,19,0.9797471752023896,0.9795715020158562,0.9755797493560748,639,7908382889764677758;8277336076276184272,1594,50,4566,0,2002,2802
0,8,13.0,15,18,7,0,4,17,1.0,15,0.9622922091154028,0.9644549097742658,0.9795865691579686,9442,7908382889764677758;509660095530134768,1817,99,81567,1,2005,3919
0,4,13.0,12,15,4,6,11,17,0.9889797575546662,16,0.9736153923642592,0.9742062852538276,0.9672701641325144,3038,7908382889764677758;7258015885215914736,1375,78,154261,1,2002,1227
0,6,15.0,16,18,5,1,2,20,1.0,18,0.97712231912707,0.9761330285791304,0.9825440985696394,6131,7908382889764677758;5799347067982556520,1144,38,42956,0,2005,3841
0,8,12.0,13,20,3,4,1,15,1.0,13,0.9801739130434785,0.9777681159420292,0.9893913043478262,1748,7908382889764677758;8277336076276184272,1479,101,20582,0,2005,3081
0,7,10.0,11,17,3,6,1,21,0.9970450471600651,19,0.9798958795927212,0.9795589848411071,0.9757673293813,2621,7908382889764677758;8277336076276184272,1594,50,129725,0,2005,2802
0,8,9.0,9,15,5,7,9,16,1.0,15,0.978240407038372,0.9794021623913504,0.9841933432266271,9106,7908382889764677758;5755694407684602296,1756,60,91508,0,2005,799
0,7,16.0,17,20,3,2,1,21,1.0,19,0.9757909823890258,0.9754123907457692,0.9857476272626352,5293,7908382889764677758;5755694407684602296,1609,99,117927,0,2002,3747
0,7,11.0,14,15,6,3,1,19,1.0,17,0.9757889796301512,0.9747196094996716,0.9809315685722332,9728,7908382889764677758;5799347067982556520,145,78,77991,0,2005,2692
0,8,12.0,16,18,3,8,6,18,1.0,16,0.9712801654791999,0.9703608365892901,0.9791901717437634,1142,7908382889764677758;8277336076276184272,1802,101,164100,0,2002,2611
0,7,11.0,10,15,5,4,1,15,0.9991074228644488,13,0.9705898491083677,0.967517146776406,0.9690534979423868,7815,7908382889764677758;5755694407684602296,1725,99,56405,0,2004,1408
0,7,8.0,10,15,3,5,1,21,0.9970402457701614,19,0.9796610835931912,0.9795885420933343,0.9754422140189164,9399,7908382889764677758;5755694407684602296,1594,50,14624,1,2002,2802
0,6,10.0,11,16,4,7,2,13,1.0,12,0.9660756756756756,0.9657945945945944,0.983308108108108,685,7908382889764677758;509660095530134768,752,1,101858,1,2005,998
0,8,13.0,15,19,6,3,5,17,1.0,15,0.9656405996598236,0.967159526917448,0.9817222419999209,8472,7908382889764677758;509660095530134768,137,101,93253,0,2002,3666
0,3,13.0,12,18,2,3,4,16,0.9694704400795024,15,0.9541956204379562,0.9584934306569344,0.9459816085243028,350,7908382889764677758;5799347067982556520,89,78,72204,0,2002,2058
0,8,12.0,13,19,5,7,1,18,1.0,17,0.9790827513135988,0.9783458386489934,0.9848258265401,1983,7908382889764677758;8277336076276184272,171,17,58954,1,2005,2222
0,8,11.0,12,17,3,4,4,15,1.0,13,0.9691604209251268,0.9680702551290788,0.9846044363691422,8781,7908382889764677758;8277336076276184272,683,101,126056,1,2005,795
0,8,11.0,12,18,4,5,7,13,1.0,12,0.9704088651127244,0.9719984715322888,0.9832479938861292,7184,7908382889764677758;509660095530134768,974,101,59222,0,2005,2840
0,8,15.0,16,20,4,1,1,17,1.0,16,0.9640755735492575,0.9621469758311864,0.983341921236658,8407,7908382889764677758;5755694407684602296,1465,99,155361,0,2005,1805
0,6,7.0,10,14,4,3,1,15,0.9587748922790263,13,0.9572981878088962,0.9583827493261456,0.9489983530468632,2571,7908382889764677758;509660095530134768,1755,50,182332,0,2005,559
0,8,14.0,16,20,2,4,14,18,1.0,16,0.9603682570798472,0.9625749991248644,0.9784534602863444,5985,7908382889764677758;5755694407684602296,92,99,178453,0,2002,788
0,8,15.0,16,20,4,3,3,17,1.0,16,0.964134627195676,0.9622012037833192,0.9833902468984156,8407,7908382889764677758;5755694407684602296,1465,99,145290,0,2005,1805
0,7,8.0,9,15,3,6,6,15,0.99325070560805,13,0.9695756397797216,0.9666076441373352,0.9647861771058316,650,7908382889764677758;8277336076276184272,818,101,142337,1,2005,1619
0,5,14.0,14,19,3,2,3,17,1.0,15,0.9781564758787936,0.9772561391943118,0.9870826171920986,5092,7908382889764677758;7258015885215914736,1533,1,161589,0,2005,829
0,8,14.0,15,20,6,0,1,18,1.0,16,0.9603591229965966,0.9626059645118614,0.9784219190256416,147,7908382889764677758;8277336076276184272,92,99,18823,0,2005,788
0,7,12.0,13,18,3,8,9,16,1.0,14,0.973314525409258,0.9736233713203906,0.9769256468317308,9501,7908382889764677758;509660095530134768,2006,1,64217,0,2002,2075
0,7,11.0,11,16,4,6,1,12,1.0,10,0.982608695652174,0.9821739130434785,0.985525672371638,268,7908382889764677758;7258015885215914736,551,86,7933,0,2002,475
0,7,11.0,13,17,4,8,1,17,0.9928221824061529,15,0.9794395311667554,0.9791826948691992,0.974449770959838,2643,7908382889764677758;8277336076276184272,160,50,4192,1,2002,2865
0,7,14.0,14,19,4,5,1,16,1.0,14,0.9690607921335276,0.9689088645523412,0.9774235614357156,5456,7908382889764677758;7258015885215914736,413,115,16097,0,2002,1527
0,7,5.0,4,4,3,6,1,17,0.9971276585693094,16,0.972317148125384,0.9742839582052858,0.9682360172095884,3155,7908382889764677758;5755694407684602296,160,101,84209,0,2005,796
0,6,13.0,15,16,3,4,2,19,0.9901136067990634,17,0.9720265107212476,0.9694658869395713,0.9702192854219052,2595,7908382889764677758;8710739180200009128,731,66,77270,1,2005,313
0,7,12.0,13,18,4,5,1,17,1.0,16,0.9760394574599258,0.974204685573366,0.9832305795314428,9042,7908382889764677758;509660095530134768,1481,126,156110,1,2002,784
0,7,12.0,14,19,4,6,1,18,0.9955510346669956,16,0.981053727716758,0.9807289135716766,0.977639825466085,7296,7908382889764677758;8277336076276184272,1755,50,23948,0,2002,2549
0,8,11.0,13,16,4,3,5,14,0.9755781843286158,13,0.9784777405457156,0.980392532312111,0.9739588319770224,5483,7908382889764677758;8277336076276184272,926,101,89890,0,2005,2658
0,8,12.0,12,18,3,7,1,17,1.0,15,0.965604094750625,0.967241995000595,0.9817545530294012,3873,7908382889764677758;509660095530134768,137,101,88997,0,2005,3666
0,6,15.0,14,18,1,0,5,18,1.0,16,0.9675727365208546,0.9659084435401832,0.9776290267887421,6852,7908382889764677758;7258015885215914736,113,48,21426,0,2005,3050
0,8,12.0,14,18,3,6,1,15,1.0,14,0.987661211599196,0.9865679012345678,0.9889027961187348,9970,7908382889764677758;5799347067982556520,1911,99,94989,0,2005,2783
0,7,4.0,7,13,6,3,9,13,0.9739955029817188,11,0.9570949720670392,0.9635820895522388,0.9526256983240224,9174,7908382889764677758;8277336076276184272,1388,66,97167,1,2005,3633
0,6,7.0,10,14,4,2,12,15,0.9587218337218336,13,0.9575789784470032,0.9585535055350554,0.9493034238488784,2571,7908382889764677758;509660095530134768,1755,50,109110,0,2005,559
1,6,14.0,15,19,4,0,5,16,0.9851184367174352,14,0.9555586302317538,0.9493128503217768,0.9521571883215721,2374,7908382889764677758;8277336076276184272,126,91,117995,0,2005,1332
0,7,12.0,14,19,4,4,2,16,1.0,14,0.9743306928707508,0.9739296099468566,0.9842294194324676,8860,7908382889764677758;509660095530134768,141,101,47727,0,2002,3879
0,7,13.0,14,19,6,5,2,15,1.0,14,0.9681039107722718,0.9639474798814064,0.9853395453903712,4286,7908382889764677758;8277336076276184272,1573,60,57956,0,2005,2449
0,5,12.0,13,15,3,5,1,17,0.9924864120033684,16,0.9700946959896508,0.968,0.9647185430463576,164,7908382889764677758;7258015885215914736,1169,78,163761,0,2002,3256
0,7,10.0,11,16,3,4,1,12,0.9950124688279302,11,0.9805942995755004,0.9763250454821104,0.9762280169799876,3082,7908382889764677758;2011981573061447208,395,101,66410,0,2005,833
0,8,10.0,12,15,0,0,1,14,0.9705936920222634,13,0.9527669672520171,0.9554500870115488,0.9485985447643149,9368,7908382889764677758;5755694407684602296,1755,99,157595,0,2005,1842
0,8,10.0,12,15,4,6,5,17,1.0,16,0.9795392233089169,0.980259442648443,0.9842992183983305,8557,7908382889764677758;5755694407684602296,1653,1,19701,0,2002,2304
0,6,9.0,10,16,2,3,1,18,0.9884020814054038,16,0.974403622517238,0.9740393670397532,0.9695790881959452,5840,7908382889764677758;8277336076276184272,546,101,26742,0,2002,2079
0,6,11.0,11,16,3,3,1,9,0.99510603588907,8,0.9824489795918367,0.9783673469387756,0.9746938775510204,8632,7908382889764677758;5755694407684602296,351,99,195911,0,2005,1706
0,8,14.0,16,20,1,3,1,18,1.0,16,0.960353747340062,0.9624652987915584,0.9785104347656326,5985,7908382889764677758;5755694407684602296,92,99,195992,0,2005,788
0,8,13.0,13,20,4,4,7,18,1.0,16,0.9760329511299122,0.976015139708338,0.9829437827006569,761,7908382889764677758;509660095530134768,261,38,134730,0,2005,1856
0,6,12.0,13,18,5,5,1,18,0.9984558904070866,16,0.98020925205361,0.9789604773847618,0.9753957892006401,4420,7908382889764677758;5799347067982556520,757,78,44443,0,2004,886
0,8,10.0,11,15,2,5,1,10,0.9788732394366196,9,0.9592727272727272,0.9515151515151516,0.9575272727272728,5541,7908382889764677758;8277336076276184272,1395,101,36860,0,2005,883
0,6,13.0,14,19,2,5,5,16,0.9955123410620792,14,0.9681772772681864,0.9663700744506992,0.9638325311052583,6798,7908382889764677758;509660095530134768,1884,50,117504,0,2005,2632
0,7,13.0,12,16,3,8,1,17,0.9947323948029396,16,0.9608664408171644,0.9616570558340892,0.9561795292829776,2939,7908382889764677758;509660095530134768,1755,101,184625,0,2005,1401
0,8,13.0,14,20,2,4,1,18,1.0,16,0.9713635506380838,0.9705119339494144,0.9793101714094128,6352,7908382889764677758;5755694407684602296,1802,101,87917,0,2002,2611
0,7,15.0,14,17,4,2,3,19,1.0,17,0.9653959340869336,0.9635872936541771,0.9800696761675168,7003,7908382889764677758;509660095530134768,1113,78,189907,0,2005,268
0,6,3.0,6,10,4,4,3,8,0.9662921348314608,7,0.9258536585365852,0.953170731707317,0.9317073170731708,4610,7908382889764677758;8277336076276184272,1345,66,21071,1,2002,2911
0,6,9.0,10,17,3,5,1,11,0.9979278905926232,10,0.9701529051987768,0.9760244648318044,0.9657492354740064,8167,7908382889764677758;5799347067982556520,855,78,80106,1,2002,3357
0,7,17.0,16,19,2,4,1,21,1.0,19,0.9721673557931751,0.970440450444729,0.977701731105414,6793,7908382889764677758;5799347067982556520,1707,1,64791,0,2005,3379
0,7,11.0,11,20,3,2,1,16,1.0,14,0.9658669943173092,0.9630410075257256,0.983682998003379,4898,7908382889764677758;8277336076276184272,470,60,35898,0,2005,2463
0,7,7.0,12,14,4,5,3,14,1.0,12,0.987650825749916,0.9893764745534208,0.9891105121293802,1503,7908382889764677758;2011981573061447208,1653,1,161232,2,2005,2404
0,8,13.0,16,20,3,8,1,17,1.0,15,0.9685862809879168,0.9679282859321212,0.9806002356583416,6173,7908382889764677758;8277336076276184272,309,101,45321,0,2002,2835
0,7,12.0,13,19,4,6,13,17,1.0,16,0.9795392233089169,0.980259442648443,0.9842992183983305,3629,7908382889764677758;5755694407684602296,1653,1,159039,0,2005,2304
0,8,12.0,12,20,4,6,1,15,1.0,13,0.980384263494968,0.978569075937786,0.9892845379688929,1748,7908382889764677758;8277336076276184272,1479,101,50403,0,2002,3081
