Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8
0,8,14.0,16,19,3,6,9,17,1.0,16,0.9728134072314594,0.9730324623911322,0.9803721298495648,9817,7908382889764677758;5755694407684602296,622,90,3713,1,2005,1424
0,8,7.0,8,17,0,7,1,17,1.0,15,0.9787936952714535,0.9800714535901928,0.9838262697022768,8264,7908382889764677758;5755694407684602296,1628,66,186310,0,2005,3853
0,5,10.0,10,15,3,3,1,15,0.9871827381912908,13,0.9735058633238982,0.975225389124722,0.9682780921584476,5127,7908382889764677758;7258015885215914736,1755,1,63152,0,2002,2200
0,7,13.0,13,20,3,3,1,17,0.9900073750770756,15,0.964201354440754,0.9636354225078724,0.9582059686044506,836,7908382889764677758;8277336076276184272,1755,101,144268,1,2005,1468
0,8,9.0,12,12,4,5,2,16,1.0,15,0.9780982769623484,0.9793660923207828,0.9841565624335248,10060,7908382889764677758;8277336076276184272,1756,60,100577,0,2005,799
0,7,12.0,14,19,3,7,1,21,0.9970383637707118,19,0.9799288922952459,0.9795307443365696,0.9758382918028249,3176,7908382889764677758;509660095530134768,1594,50,131891,0,2005,2802
0,7,2.0,4,12,4,6,2,12,0.988034807831762,11,0.968847352024922,0.9690965732087228,0.9608722741433022,5219,7908382889764677758;8277336076276184272,1388,66,19820,0,2005,792
0,7,14.0,15,19,4,8,7,21,0.9970383637707118,19,0.9799288922952459,0.9795307443365696,0.9758382918028249,9460,7908382889764677758;8277336076276184272,1594,50,37147,1,2005,2802
0,8,11.0,10,16,5,5,3,12,0.9738755723134932,11,0.9575460122699386,0.9501840490797546,0.9457668711656442,3491,7908382889764677758;5755694407684602296,640,99,101474,1,2002,162
0,8,8.0,9,17,6,3,1,15,1.0,13,0.9801739130434785,0.9777681159420292,0.9893913043478262,4576,7908382889764677758;509660095530134768,1479,101,51169,0,2005,3081
0,6,13.0,14,18,3,6,1,17,1.0,15,0.9778797862376728,0.9767638146658586,0.986893945237177,62,7908382889764677758;5799347067982556520,1533,1,155390,0,2004,829
0,7,11.0,13,16,3,7,1,13,1.0,12,0.9692843189486772,0.970250399573788,0.9741289291422484,9440,7908382889764677758;509660095530134768,157,25,18470,0,2005,3437
0,7,5.0,4,13,5,1,4,15,0.9938152871896546,13,0.9535507164616948,0.9517887371628484,0.9499638989169676,5333,7908382889764677758;5755694407684602296,1755,99,75214,0,2002,3080
0,6,10.0,11,17,3,7,1,15,0.9913190698292031,14,0.9720270944741534,0.9713311942959002,0.965706951871658,7712,7908382889764677758;5799347067982556520,1755,101,53374,0,2005,3649
0,7,11.0,12,18,7,3,3,16,1.0,14,0.9639159935379646,0.9634507269789984,0.9845324717285946,1443,7908382889764677758;8277336076276184272,1462,101,157920,1,2005,542
0,8,16.0,15,21,3,3,1,18,1.0,16,0.9603823305558026,0.9625687710662358,0.9784605956370034,5927,7908382889764677758;509660095530134768,92,99,164725,0,2005,788
0,7,12.0,12,14,4,7,5,15,0.992697756960405,13,0.9683705541770058,0.9688682991396428,0.9675235732009926,845,7908382889764677758;8277336076276184272,1074,50,179038,1,2002,406
0,7,13.0,14,17,2,3,1,15,0.9906216020297208,13,0.9662629093362396,0.96718779196512,0.9612540809452248,372,7908382889764677758;5799347067982556520,1254,50,121379,0,2005,2782
0,5,14.0,16,16,5,3,4,19,0.9945507656900062,17,0.9680109527069258,0.9690400928654344,0.9633585787194788,1572,7908382889764677758;7258015885215914736,1269,78,135974,0,2005,503
0,6,12.0,11,16,0,8,1,12,0.9915485632557536,11,0.965074730622176,0.9649947826086958,0.956621480709072,6769,7908382889764677758;8277336076276184272,1755,50,12649,0,2002,46
0,7,13.0,14,19,3,4,1,20,1.0,18,0.9798835812621268,0.9818220456435368,0.9870553450984014,1556,7908382889764677758;5755694407684602296,1120,78,84106,0,2005,3694
0,8,14.0,16,20,5,5,14,18,1.0,16,0.9603682570798472,0.9625749991248644,0.9784534602863444,5985,7908382889764677758;5755694407684602296,92,99,98964,0,2005,788
0,8,14.0,14,19,2,0,9,19,1.0,17,0.9736201942079457,0.9744047173943232,0.9818841802779588,8427,7908382889764677758;8277336076276184272,1836,78,168709,0,2005,1895
0,8,1.0,3,14,6,7,1,6,1.0,5,0.9972413793103448,1.0,1.0,5058,7908382889764677758;8277336076276184272,192,66,45400,0,2005,2470
0,6,14.0,14,19,4,7,1,14,1.0,13,0.9697282608695652,0.970388198757764,0.973385093167702,9307,7908382889764677758;5799347067982556520,509,25,63780,0,2002,735
0,8,11.0,12,17,3,7,3,13,1.0,12,0.9847715223428428,0.9852562484221156,0.9864680636202979,8235,7908382889764677758;5799347067982556520,514,101,93266,0,2005,1355
0,3,12.0,11,15,7,6,1,12,0.9958152742489912,11,0.9773092926490984,0.9750901525658808,0.9734257975034676,2783,7908382889764677758;8710739180200009128,1577,66,10696,0,2004,3913
0,8,10.0,12,19,5,5,3,17,1.0,16,0.9787616099071208,0.976687306501548,0.9872136222910216,8985,7908382889764677758;8277336076276184272,526,101,66051,0,2002,2774
0,8,11.0,12,19,6,7,3,15,1.0,14,0.9736627384163944,0.9735037152728478,0.9846277627904776,8271,7908382889764677758;8277336076276184272,1314,101,83382,1,2005,823
0,7,13.0,14,17,3,3,1,15,0.990442609260462,13,0.966318038566316,0.9671862813184466,0.961310146164515,372,7908382889764677758;5799347067982556520,1254,50,118884,0,2005,2782
0,7,11.0,11,18,5,4,1,15,1.0,13,0.964923076923077,0.9652615384615384,0.9837538461538462,9010,7908382889764677758;8277336076276184272,79,101,8683,0,2005,3234
0,8,10.0,12,12,3,5,9,13,0.9938727547423198,12,0.986206896551724,0.9797701149425287,0.9834482758620688,6256,7908382889764677758;8277336076276184272,1645,101,162228,1,2005,394
0,8,12.0,12,18,5,0,1,11,0.9983471074380166,10,0.9652077562326872,0.9493493308721734,0.9654829806807728,6631,7908382889764677758;5755694407684602296,1755,99,188002,2,2005,1500
0,7,12.0,13,17,3,4,1,19,0.9872883251034872,17,0.9639179514680252,0.9636757684673568,0.9591843947893376,1943,7908382889764677758;509660095530134768,160,101,162637,0,2005,277
0,5,16.0,15,20,3,2,3,17,1.0,15,0.9738236008747064,0.9753008828055398,0.9808876650198428,3783,7908382889764677758;7258015885215914736,1218,1,79487,1,2005,3803
0,8,10.0,12,17,3,4,1,17,1.0,16,0.9738129632252276,0.9713959306991456,0.9834735401029128,5910,7908382889764677758;8277336076276184272,416,101,133041,0,2005,3266
0,6,4.0,5,14,5,1,16,13,0.9840363095703888,12,0.9491891891891892,0.9479322033898304,0.94,985,7908382889764677758;8277336076276184272,340,66,121562,1,2002,3462
0,6,8.0,9,16,2,3,10,8,0.9948717948717948,7,0.9752258064516128,0.9752258064516128,0.9762580645161291,5271,7908382889764677758;8277336076276184272,1755,101,56430,0,2005,461
0,7,8.0,12,12,4,8,1,17,0.9748929917587684,16,0.9641930851651386,0.9634740331491712,0.96409497515185,4141,7908382889764677758;8710739180200009128,873,50,70469,2,2002,2072
0,7,11.0,11,15,4,3,1,17,1.0,15,0.9708058600796938,0.9745518704280078,0.9813365580952758,6605,7908382889764677758;5755694407684602296,618,99,87850,0,2005,2070
0,8,11.0,14,18,6,4,1,15,1.0,13,0.9796954314720814,0.9768948013302994,0.988881498337126,4841,7908382889764677758;8277336076276184272,1479,101,39683,1,2004,3081
0,7,12.0,12,15,3,4,13,14,1.0,13,0.9725467474321834,0.9710718988675268,0.9758756913352646,4414,7908382889764677758;8277336076276184272,815,14,128683,0,2005,3716
0,6,7.0,8,15,6,6,1,14,1.0,13,0.9645990338164252,0.9678454106280194,0.968927536231884,68,7908382889764677758;5799347067982556520,1307,78,57254,1,2005,3414
0,5,11.0,13,15,2,6,1,14,0.9951562785596784,13,0.9725814080407496,0.9724358741131528,0.9656186317321688,1614,7908382889764677758;5799347067982556520,1168,14,195456,0,2005,780
0,7,8.0,8,16,3,8,17,16,1.0,14,0.962538810856479,0.9617108459182596,0.981632696166438,3525,7908382889764677758;8277336076276184272,1875,101,91707,0,2002,2614
0,4,11.0,10,17,6,4,1,14,0.9880770536320436,13,0.9626576728499155,0.9634131534569984,0.9546172006745364,908,7908382889764677758;7258015885215914736,1755,78,176940,1,2005,825
0,7,9.0,10,17,4,4,1,14,0.9938756145950144,13,0.9656503496503496,0.9593064876957496,0.9610290827740492,1871,7908382889764677758;5755694407684602296,1755,101,12703,0,2005,1269
0,7,9.0,11,16,3,6,9,18,0.9964569207952244,17,0.9801008181142056,0.9797950413223142,0.9775099162626708,1436,7908382889764677758;8277336076276184272,889,101,116547,0,2005,1716
0,5,14.0,14,19,3,7,1,17,1.0,15,0.9738183971742213,0.9753598849383448,0.9808642314769772,7509,7908382889764677758;7258015885215914736,1218,1,108550,2,2002,3803
0,8,12.0,12,18,3,0,6,14,1.0,13,0.9690680359435172,0.9645905006418484,0.9873068035943516,5077,7908382889764677758;8277336076276184272,553,60,185792,0,2005,153
0,7,13.0,15,19,4,7,1,21,0.9970450471600651,19,0.9798958795927212,0.9795589848411071,0.9757673293813,2591,7908382889764677758;8277336076276184272,1594,50,26149,0,2005,2802
0,8,12.0,16,19,2,3,4,19,1.0,17,0.9721998565622759,0.9731981831221612,0.9805689696390152,9347,7908382889764677758;8277336076276184272,1836,78,33322,0,2005,1031
0,7,11.0,12,19,3,4,12,12,1.0,11,0.9644444444444444,0.9649711934156379,0.9795884773662552,9786,7908382889764677758;509660095530134768,399,101,3654,0,2005,1992
0,7,11.0,12,18,2,5,1,18,1.0,16,0.9714997922725384,0.9696884088076444,0.985758205234732,4028,7908382889764677758;5755694407684602296,1049,99,178660,0,2004,535
0,8,11.0,14,18,5,6,1,17,1.0,15,0.9639526321026968,0.9625355756791724,0.9831226987759976,4925,7908382889764677758;8277336076276184272,540,101,54290,0,2005,3133
0,7,12.0,13,18,4,8,3,16,1.0,14,0.9747031354236158,0.97276050700467,0.9839252835223482,698,7908382889764677758;509660095530134768,141,101,42749,1,2005,2517
0,5,11.0,11,16,0,2,3,13,0.9640323708662204,11,0.9554243102162564,0.9546300715990454,0.9513987473903966,6955,7908382889764677758;7258015885215914736,330,78,22895,0,2005,3390
0,8,15.0,17,18,3,7,1,19,1.0,17,0.9796792284336489,0.9796192177174496,0.9831396958358264,8102,7908382889764677758;5799347067982556520,881,101,145845,1,2002,1484
0,8,8.0,9,17,2,5,4,15,0.9824888840094416,13,0.954393849793022,0.9568539325842698,0.9425398700531601,2527,7908382889764677758;8277336076276184272,1121,14,12980,1,2003,2758
0,6,12.0,15,17,3,6,16,18,0.9883412514925942,16,0.9744994939139912,0.9741618002024449,0.9696377037267728,6401,7908382889764677758;5799347067982556520,546,101,163864,0,2002,2079
0,7,10.0,11,17,4,1,5,17,0.9875501348336141,15,0.9626361698003488,0.96185676906677,0.9574423561325324,141,7908382889764677758;5755694407684602296,160,50,80002,0,2005,1245
0,7,11.0,11,17,4,4,3,16,1.0,14,0.9571475589687328,0.9571475589687328,0.9764125068568296,6454,7908382889764677758;8277336076276184272,1589,1,186322,0,2005,3600
0,7,13.0,13,19,5,7,1,17,1.0,15,0.9704104499274312,0.9685851959361392,0.9855254793248088,362,7908382889764677758;509660095530134768,1049,99,162008,1,2005,331
0,7,10.0,12,18,5,2,1,13,0.9770145783024774,12,0.9771914893617022,0.977531914893617,0.971063829787234,3395,7908382889764677758;509660095530134768,421,101,80819,1,2005,3662
0,8,16.0,16,20,6,3,12,18,1.0,16,0.9603383278954258,0.96263845882084,0.9784326357571852,3026,7908382889764677758;5755694407684602296,92,99,139658,0,2005,788
0,7,11.0,12,17,6,6,4,21,0.9952481554495308,19,0.979087776101647,0.9792518458557168,0.9746011502569072,9189,7908382889764677758;8277336076276184272,1492,101,139989,0,2005,1791
0,8,16.0,16,20,4,2,1,18,1.0,16,0.960353747340062,0.9624652987915584,0.9785104347656326,3026,7908382889764677758;5755694407684602296,92,99,150724,0,2005,788
0,8,10.0,11,17,3,7,1,14,1.0,12,0.9751520876629513,0.9724315133194784,0.9846438692612888,8518,7908382889764677758;8277336076276184272,1329,101,94109,0,2002,3329
0,4,13.0,12,17,2,6,1,19,1.0,17,0.9724771946451842,0.9732316076294278,0.980828811752162,6573,7908382889764677758;2642175453151805566;8868887661186419229,1836,78,1696,0,2005,1031
0,7,13.0,14,18,3,6,1,15,1.0,13,0.970260531432275,0.968601425793908,0.9855657809462088,6060,7908382889764677758;5755694407684602296,1788,101,49365,1,2002,675
0,7,5.0,12,11,3,0,5,15,1.0,13,0.9652839821314614,0.9664071474154436,0.9854081632653062,3386,7908382889764677758;4879721024980945592,873,65,119433,0,2005,3173
0,8,13.0,15,18,4,3,1,17,1.0,15,0.962566558478404,0.9645965636986767,0.9797979981388594,9442,7908382889764677758;509660095530134768,1817,99,18389,0,2005,3919
0,8,16.0,16,20,5,2,4,18,1.0,16,0.9603823305558026,0.9625687710662358,0.9784605956370034,3026,7908382889764677758;5755694407684602296,92,99,116118,0,2005,788
0,4,11.0,12,16,4,8,9,14,0.9929881925522251,13,0.9630668841761828,0.963068314292376,0.9608669307853648,2050,7908382889764677758;8710739180200009128,2012,50,114944,0,2002,1231
0,7,12.0,12,16,3,6,1,14,0.984156889612058,13,0.9683528037383178,0.9681004893011028,0.9584726582463312,3352,7908382889764677758;5799347067982556520,1277,78,73849,0,2005,2522
0,8,8.0,10,15,5,3,1,16,1.0,14,0.975923335923336,0.971903651903652,0.9843356643356644,2329,7908382889764677758;5799347067982556520,942,66,26967,0,2005,79
0,7,8.0,9,16,6,2,7,13,1.0,12,0.9697945205479452,0.9678082191780824,0.9826712328767124,8110,7908382889764677758;8277336076276184272,73,101,124820,1,2005,546
0,6,11.0,12,18,3,2,9,17,0.9961553332498324,15,0.9676398779247202,0.9662215439399722,0.9632294977749524,2027,7908382889764677758;5799347067982556520,1267,101,74279,0,2005,3464
0,4,8.0,7,14,4,4,1,8,0.9899799599198396,7,0.9765445026178008,0.9740314136125654,0.974869109947644,4835,7908382889764677758;509660095530134768,160,75,156365,0,2005,425
0,6,15.0,15,19,3,3,3,20,1.0,18,0.9771655708722832,0.9763299169199128,0.982574211663566,3713,7908382889764677758;7258015885215914736,1144,38,45206,1,2005,3841
0,5,13.0,14,19,3,3,6,14,0.9734742513729148,13,0.9615077239958804,0.9579402677651904,0.952018121911038,1113,7908382889764677758;5799347067982556520,89,78,63827,0,2002,2057
0,8,7.0,9,15,4,7,8,9,0.9598494353826852,8,0.992,0.992,0.992,3106,7908382889764677758;8277336076276184272,1681,119,99429,0,2005,968
0,5,12.0,14,18,2,2,1,18,0.9940684261120336,16,0.977404596882448,0.9762110627106106,0.9727672628666906,4611,7908382889764677758;5799347067982556520,1078,14,95647,0,2005,2345
0,7,13.0,15,20,3,6,1,18,0.9955543292908088,16,0.9809378604744472,0.9808465396188566,0.9776059375156714,3740,7908382889764677758;8277336076276184272,948,50,66908,1,2005,2549
0,5,13.0,14,16,4,7,1,15,0.9966404622723912,14,0.9837894736842104,0.9817543859649124,0.979684210526316,890,7908382889764677758;5799347067982556520,160,50,21754,1,2004,117
0,7,11.0,12,15,3,7,1,11,1.0,10,0.9773817819810852,0.9775410652065706,0.9870184171229468,1444,7908382889764677758;5755694407684602296,167,101,171992,2,2005,3122
0,6,11.0,12,18,2,2,1,17,0.9961553332498324,15,0.9676398779247202,0.9662215439399722,0.9632294977749524,2027,7908382889764677758;5799347067982556520,1267,101,168104,0,2005,3464
0,4,10.0,10,16,2,5,1,10,0.9922151450813872,9,0.9703703703703704,0.968,0.9672601156069364,1001,7908382889764677758;5799347067982556520,794,78,82803,0,2002,1366
0,7,9.0,13,16,5,6,1,12,1.0,11,0.9796234309623432,0.9792887029288704,0.9806276150627616,1241,7908382889764677758;3203673979138763595,108,101,9393,1,2002,3823
0,5,10.0,11,16,3,4,1,17,0.9677770251424472,16,0.9359821459706386,0.9382092050209204,0.9292905205173798,27,7908382889764677758;5799347067982556520,1755,78,154253,1,2005,3273
0,7,12.0,13,18,3,5,1,17,1.0,16,0.9795175072532888,0.9801788482174794,0.9843631016255316,3629,7908382889764677758;5755694407684602296,1653,1,148599,0,2004,2304
0,7,10.0,13,17,5,5,1,16,1.0,14,0.9758838884828236,0.9751320872924716,0.9864007518011904,1147,7908382889764677758;5755694407684602296,844,14,177990,0,2005,1426
0,5,11.0,12,16,4,0,11,16,0.9738505400955708,15,0.9478277259447744,0.9499623210248682,0.9425988700564972,2388,7908382889764677758;5755694407684602296,1755,50,187918,0,2005,2120
0,8,14.0,15,20,4,9,1,17,1.0,16,0.9754513336389871,0.9756239380781576,0.9847417675773348,8230,7908382889764677758;8277336076276184272,1432,101,69934,0,2005,3489
0,7,12.0,14,15,3,5,6,17,0.9768427997361004,15,0.9608483363182204,0.9614968423037044,0.9556535670530582,1095,7908382889764677758;8277336076276184272,1755,78,56174,1,2005,2542
0,8,11.0,14,17,4,8,1,17,1.0,16,0.9795392233089169,0.980259442648443,0.9842992183983305,916,7908382889764677758;8277336076276184272,1653,1,147017,2,2005,2304
0,5,12.0,13,17,4,4,1,16,0.9888886270443512,14,0.9684361780702344,0.9671103351017394,0.9637081291535211,2656,7908382889764677758;7258015885215914736,1769,116,113484,0,2005,3399
0,8,13.0,13,17,4,8,1,20,1.0,18,0.9679051459478188,0.972747938059996,0.9795863608804029,7962,7908382889764677758;5755694407684602296,368,38,110359,0,2005,1483
0,8,15.0,15,20,4,4,2,18,1.0,16,0.9603383278954258,0.96263845882084,0.9784326357571852,5927,7908382889764677758;509660095530134768,92,99,2855,0,2005,788
0,8,11.0,13,16,4,8,1,13,1.0,12,0.982901960784314,0.9818300653594773,0.9866666666666668,8692,7908382889764677758;5755694407684602296,1515,119,10590,0,2005,638
0,7,11.0,13,18,4,4,1,14,1.0,13,0.9735531453362256,0.9729284164859002,0.9883383947939262,9389,7908382889764677758;8277336076276184272,1645,101,153110,0,2005,2766
0,8,11.0,13,18,5,0,1,14,1.0,13,0.9660536836093659,0.9616676185037124,0.9813592233009708,9216,7908382889764677758;5755694407684602296,1049,99,59748,1,2005,1223
0,5,15.0,15,20,3,4,6,17,0.9764012120354908,15,0.9642848483099038,0.9649844092851371,0.9577822033653708,8268,7908382889764677758;5799347067982556520,1755,78,51735,0,2005,1071
0,7,12.0,13,18,2,2,3,15,1.0,14,0.9673019946343172,0.9629161320424588,0.98468680741864,2965,7908382889764677758;8277336076276184272,675,60,116840,1,2005,1258
0,6,12.0,15,18,4,6,5,15,0.9982392217708896,14,0.9812473334169908,0.9818519447929736,0.9749090452891732,3066,7908382889764677758;8710739180200009128,1370,38,34638,1,2002,2428
0,7,15.0,16,19,4,6,2,20,1.0,18,0.9651450380758866,0.9659862649454638,0.977550240273013,5435,7908382889764677758;8277336076276184272,427,101,130170,0,2005,238
0,6,12.0,14,18,2,6,1,14,0.9994684244099512,12,0.9685567522783759,0.9660855154126616,0.9604705882352942,5245,7908382889764677758;5799347067982556520,855,78,15087,0,2005,3565
0,8,10.0,10,17,2,6,1,14,1.0,12,0.9898808750270741,0.989828893220706,0.9941087286116526,938,7908382889764677758;5755694407684602296,1076,56,8600,0,2002,3254
0,8,12.0,14,19,6,6,4,17,1.0,16,0.9738995593052576,0.9715089670775106,0.9835147173190676,2346,7908382889764677758;8277336076276184272,416,101,80730,1,2002,3266
0,6,12.0,11,17,1,5,3,14,1.0,13,0.9689802840788636,0.9706593173627308,0.9740343438626248,8938,7908382889764677758;8277336076276184272,390,78,160950,0,2005,283
0,6,11.0,12,16,6,0,1,15,0.9968884751078008,13,0.9693903221666024,0.9665934065934064,0.9615324592260952,2506,7908382889764677758;5755694407684602296,1755,50,58808,0,2005,323
0,6,14.0,14,17,4,3,9,19,1.0,17,0.9720008362952122,0.9711067606865224,0.9776055347537682,4263,7908382889764677758;5799347067982556520,509,25,71230,1,2002,1241
0,7,12.0,12,17,4,3,1,20,1.0,18,0.9798082984046528,0.9800084478669135,0.986228677258992,1049,7908382889764677758;5755694407684602296,1210,101,153603,0,2005,3103
0,7,16.0,17,21,3,3,1,21,1.0,19,0.9763100227957936,0.9763032996123664,0.9859803344818894,5293,7908382889764677758;5755694407684602296,1609,99,176703,0,2002,3747
0,8,15.0,15,19,3,4,1,21,1.0,19,0.9763100227957936,0.9763032996123664,0.9859803344818894,1112,7908382889764677758;509660095530134768,1609,99,130952,0,2005,3747
0,8,10.0,13,16,4,5,1,14,0.996557740368746,13,0.9865895953757228,0.983815028901734,0.9863583815028902,1932,7908382889764677758;8277336076276184272,482,101,5253,0,2005,2616
0,8,6.0,10,14,4,6,2,13,1.0,12,0.9847572815533979,0.984271844660194,0.9877669902912622,9284,7908382889764677758;8277336076276184272,1763,99,192113,0,2005,3072
0,7,11.0,13,18,3,4,1,16,1.0,14,0.9617873439517866,0.9595419715884632,0.9813344812742144,275,7908382889764677758;5755694407684602296,1162,99,161429,0,2005,3299
0,7,15.0,17,19,3,7,6,19,1.0,17,0.9755517853465268,0.9747656640743756,0.9805823338465612,123,7908382889764677758;8277336076276184272,176,101,183710,0,2005,534
0,7,10.0,11,17,3,2,11,13,1.0,12,0.9425329043579996,0.9438900263234864,0.9640596665691724,6031,7908382889764677758;5755694407684602296,1372,50,15815,0,2005,2562
0,7,9.0,9,15,4,3,4,15,1.0,13,0.9659889094269872,0.9646087492298212,0.9787060998151572,4784,7908382889764677758;5755694407684602296,1049,99,170644,0,2005,1033
0,4,12.0,14,16,3,7,1,16,0.9918980864559458,14,0.9726227428013664,0.9718785986142284,0.9687587822014052,1411,7908382889764677758;8710739180200009128,1466,66,163998,0,2004,3408
0,6,10.0,10,18,3,3,2,15,1.0,13,0.9602948779320248,0.9593451412158928,0.9701905217807564,9236,7908382889764677758;8277336076276184272,583,50,124378,0,2005,262
0,7,11.0,12,18,4,2,1,15,1.0,13,0.9663518559191742,0.9652448934768284,0.9835976279376236,3508,7908382889764677758;8277336076276184272,908,101,146159,0,2002,872
0,7,12.0,13,16,6,3,1,15,1.0,14,0.9671606824548002,0.9677310924369747,0.982602495543672,7434,7908382889764677758;8277336076276184272,1585,50,164064,0,2002,1565
0,6,8.0,7,15,3,4,1,15,0.9874005713933364,13,0.9571308016877638,0.9510548523206752,0.9554430379746836,9144,7908382889764677758;7258015885215914736,52,78,164183,0,2005,1137
0,7,7.0,8,16,6,8,1,15,0.9975580907321911,14,0.9641872780109784,0.9620946600374508,0.9602195106204404,3291,7908382889764677758;509660095530134768,1185,99,195900,2,2002,1655
0,6,9.0,11,16,1,3,1,14,0.971933471933472,12,0.9762174667437826,0.9737651821862351,0.9725238508239376,7322,7908382889764677758;5799347067982556520,1825,78,147313,0,2002,1524
0,6,16.0,17,19,4,3,1,16,0.9902358843516552,14,0.9741174283501162,0.9727830451756831,0.968128892331526,8674,7908382889764677758;7258015885215914736,501,78,197062,0,2005,3099
0,6,10.0,11,17,4,6,2,15,0.993313179443032,13,0.9773693693693696,0.9769945945945946,0.9751207207207206,1258,7908382889764677758;8277336076276184272,864,101,110497,1,2005,3905
0,5,10.0,10,16,3,3,1,16,0.9924891371818746,15,0.9746372917786136,0.973863514239656,0.969280343716434,2545,7908382889764677758;7258015885215914736,1755,101,144021,0,2002,537
0,7,6.0,9,16,3,4,6,12,0.9973498233215548,10,0.9844897959183674,0.983877551020408,0.9806122448979592,4541,7908382889764677758;8277336076276184272,1755,101,36540,0,2002,1257
