Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8
0,7,13.0,14,18,2,4,1,16,1.0,14,0.9731516183986372,0.9726064735945484,0.9805928449744464,1533,8277336076276184272,1701,50,139360,0,2004,1934
0,7,6.0,7,13,4,2,2,15,1.0,14,0.9787787005373718,0.9786484285946916,0.9844825623933012,3034,5755694407684602296,1594,101,26161,0,2005,1438
0,7,11.0,12,14,3,7,19,17,0.9916813988351438,16,0.9628411344513546,0.9615780657334848,0.9580262220596444,3596,5755694407684602296,1755,101,136720,0,2005,9
0,6,11.0,12,18,3,7,2,18,0.9984558904070866,16,0.98020925205361,0.9789604773847618,0.9753957892006401,6301,5799347067982556520,757,78,112320,0,2005,886
0,6,13.0,14,19,3,6,5,17,1.0,15,0.9783172392567231,0.97709844958258,0.983367829800331,5000,7258015885215914736,1144,38,119554,1,2002,1750
0,7,11.0,12,16,4,7,1,14,0.9928180574555404,13,0.9768170036288232,0.974031630801141,0.973374805598756,8278,8710739180200009128,1755,101,185882,1,2004,1916
0,6,14.0,14,19,3,4,10,17,0.9917251631018252,16,0.9625629307622284,0.9609667651266048,0.9578756524808204,2009,5799347067982556520,1755,101,39849,0,2005,9
0,6,6.0,7,15,0,0,1,14,0.9952343496969416,13,0.9727540500736378,0.9726951399116348,0.966061498803167,1582,8277336076276184272,1755,14,99777,0,2005,780
0,8,11.0,13,18,4,2,1,14,1.0,13,0.9662260127931771,0.9605970149253732,0.9810234541577824,9216,5755694407684602296,1049,99,66529,0,2002,1223
0,6,11.0,13,18,3,2,3,15,0.9990643871735988,14,0.9817489421720732,0.9800969761086132,0.977195240193918,3854,5799347067982556520,757,78,127641,0,2002,1315
0,8,16.0,16,20,4,0,1,18,1.0,16,0.9603823305558026,0.9625687710662358,0.9784605956370034,3026,5755694407684602296,92,99,61527,1,2005,788
0,8,14.0,15,20,5,5,8,18,1.0,16,0.9603823305558026,0.9625687710662358,0.9784605956370034,147,8277336076276184272,92,99,192501,1,2002,788
0,8,12.0,12,14,6,8,1,16,1.0,15,0.9761414988242512,0.9749882425109906,0.9813516000408956,1813,8277336076276184272,834,85,35357,0,2002,525
0,8,16.0,16,20,4,2,1,18,1.0,16,0.9603591229965966,0.9626059645118614,0.9784219190256416,3026,5755694407684602296,92,99,47065,0,2005,788
0,7,11.0,13,17,4,2,5,14,0.9810854416257596,13,0.9515912147019274,0.9437992831541221,0.9524731182795699,6959,5755694407684602296,159,101,83368,0,2004,2745
0,6,9.0,10,17,3,6,1,11,0.9979088247595148,10,0.9691139240506329,0.9751898734177216,0.9645569620253164,8167,5799347067982556520,855,78,24392,0,2003,3357
0,8,13.0,14,15,4,8,17,18,1.0,16,0.9684378083273041,0.9694533973557852,0.9811274090640004,308,8277336076276184272,1474,101,166413,1,2005,976
0,7,6.0,6,13,3,4,1,12,0.9898477157360406,10,0.9742806394316164,0.9737122557726464,0.9721492007104796,8583,509660095530134768,427,101,56572,1,2005,2592
0,8,14.0,16,19,5,7,1,14,1.0,13,0.9699957525130964,0.9689763556562369,0.9786039926376896,5362,8277336076276184272,872,101,193288,0,2002,2936
0,5,9.0,10,16,4,4,3,12,0.9934516629329656,11,0.9697517504774028,0.9680203691915978,0.9608142493638676,3371,509660095530134768,1615,72,70988,0,2005,3758
0,8,12.0,13,17,4,2,15,16,0.9975200276554492,14,0.9752846676670492,0.9742889928502074,0.9709315564185164,4051,8277336076276184272,1755,101,86103,0,2005,1991
0,7,11.0,12,17,3,6,1,13,0.9879706785289142,12,0.9796923076923076,0.9753846153846152,0.9692307692307692,6767,5755694407684602296,834,14,149638,0,2002,1973
0,6,12.0,13,17,4,2,11,18,1.0,16,0.97365751609679,0.9709946305292764,0.9859417493782108,4862,5755694407684602296,1584,101,141796,1,2005,2124
0,8,12.0,13,18,4,7,1,17,1.0,16,0.9746849370892976,0.9729652080892466,0.984955175224124,2162,5755694407684602296,1538,101,82156,1,2005,3205
0,4,12.0,10,17,3,0,7,19,0.9895310418792922,17,0.9684492259249542,0.9681234418873172,0.9644556377564404,7871,7258015885215914736,706,14,146441,0,2005,973
0,8,13.0,13,20,7,6,4,18,1.0,16,0.9758995815899584,0.9757862345310044,0.9829412676274599,761,509660095530134768,261,38,12969,0,2005,1856
0,6,15.0,14,18,3,5,1,18,1.0,16,0.96768427806003,0.9661264760451528,0.9776858386364032,6852,7258015885215914736,113,48,45414,0,2005,3050
0,8,7.0,8,14,4,7,1,13,1.0,12,0.967529411764706,0.9687058823529412,0.9752941176470588,6789,5755694407684602296,834,99,165394,2,2002,1677
0,5,13.0,14,18,3,5,1,15,0.99797409964313,14,0.966580946318693,0.9629959685974964,0.9634320631418144,4116,7258015885215914736,1450,50,142802,0,2002,2140
0,6,12.0,13,18,3,6,1,13,0.9954289197013559,12,0.9831815238506368,0.9816234887737478,0.9794517591193609,7736,5799347067982556520,1108,115,29331,0,2005,1310
0,7,16.0,17,21,5,3,1,21,1.0,19,0.9759567865762556,0.9756709260168632,0.9858230070003132,5293,5755694407684602296,1609,99,93356,0,2005,3747
0,8,15.0,15,21,4,2,6,18,1.0,16,0.960368278657326,0.9626651853223468,0.9784925264121636,5927,509660095530134768,92,99,24025,0,2005,788
0,7,14.0,14,19,3,2,1,17,1.0,15,0.962566558478404,0.9645965636986767,0.9797979981388594,4293,5755694407684602296,1817,99,63061,1,2005,3919
0,6,12.0,13,15,4,5,1,13,1.0,12,0.9660756756756756,0.9657945945945944,0.983308108108108,6583,8710739180200009128,752,1,95638,1,2005,998
0,5,9.0,11,17,5,8,2,14,0.9947497374868745,12,0.977018970189702,0.974308943089431,0.9722493224932248,8759,5799347067982556520,1755,25,23646,0,2002,456
0,7,11.0,13,19,3,7,1,21,0.9970430762326564,19,0.9798289074456944,0.979553717676754,0.9756999328768964,4632,5755694407684602296,1594,50,45391,0,2002,2802
0,6,14.0,14,19,3,5,1,14,1.0,13,0.9696395546329496,0.970243442158898,0.9733685601056804,9307,5799347067982556520,509,25,13786,0,2002,735
0,5,10.0,12,14,4,6,1,16,0.9941882240504204,14,0.9792792534099066,0.9769886608296254,0.975204476969436,4003,3203673979138763595,759,78,187941,0,2005,2426
0,4,12.0,10,17,2,3,7,19,0.9895310418792922,17,0.9684492259249542,0.9681234418873172,0.9644556377564404,7871,7258015885215914736,706,14,174531,0,2005,973
0,8,14.0,15,19,3,7,1,14,1.0,13,0.9716263687807748,0.9712971264790182,0.9797515984419785,5362,8277336076276184272,872,101,21641,1,2005,2936
0,7,11.0,11,17,3,7,1,17,1.0,16,0.9738169961279806,0.9714937843896474,0.9859873649887916,1625,8277336076276184272,1584,101,119735,0,2002,2124
0,7,6.0,8,14,6,5,7,15,0.9920618924324408,14,0.9760719466202497,0.9733101247461559,0.9725946337926036,2536,8277336076276184272,1755,101,151627,1,2005,686
0,6,15.0,15,19,2,5,2,20,1.0,18,0.9770737482145141,0.9760235211729462,0.9825107407057464,3713,7258015885215914736,1144,38,154936,0,2005,3841
0,9,12.0,15,18,5,6,1,16,1.0,14,0.9758948432760364,0.9718907987866532,0.9843882709807888,2723,8277336076276184272,942,66,185711,0,2004,79
1,8,10.0,10,16,3,2,6,16,0.9928990560421804,14,0.9736127279782694,0.9693286767559176,0.9710671323244082,3697,509660095530134768,2049,91,108446,0,2005,1326
0,8,3.0,6,16,3,6,1,10,1.0,9,0.9748874172185432,0.9797615894039736,0.9729801324503312,8197,8277336076276184272,1574,1,20206,0,2002,988
1,5,13.0,13,16,3,7,1,16,0.9888946688104922,15,0.9588668555240794,0.9579842051209406,0.9542687201274562,7059,7258015885215914736,281,72,164606,0,2002,23
0,7,11.0,13,16,6,0,1,16,0.988449478958532,15,0.9698031001256808,0.9676781223805532,0.9654008792128952,8697,509660095530134768,1540,101,114179,0,2005,908
0,8,9.0,12,16,5,6,7,14,1.0,13,0.9616293082670524,0.9602795854422754,0.983996143649072,9287,5755694407684602296,402,99,68519,0,2002,3586
0,7,12.0,12,17,3,6,20,17,0.9868372265480164,16,0.9615316404675534,0.9616880463660358,0.9573859225847056,6198,5755694407684602296,1755,101,145960,0,2005,1238
0,7,9.0,11,16,3,9,5,11,0.9956763434218654,10,0.9849846153846152,0.9844923076923078,0.9815384615384616,2764,8277336076276184272,1755,101,103300,0,2002,2212
0,7,10.0,12,18,3,5,1,18,0.9858420482752054,16,0.9736136603815562,0.9729195172145281,0.968891607808242,1448,8277336076276184272,1755,101,33311,0,2005,2815
0,8,13.0,15,19,7,4,1,16,0.9887887622581499,15,0.9599675324675324,0.953639193395588,0.9542099567099568,7446,5755694407684602296,1471,91,50996,0,2005,3101
0,7,13.0,14,17,4,3,1,15,0.990442609260462,13,0.966318038566316,0.9671862813184466,0.961310146164515,372,5799347067982556520,1254,50,30396,1,2005,2782
0,8,14.0,14,19,5,4,4,19,1.0,17,0.9734843235020704,0.9741705400152116,0.9817865291980056,8427,8277336076276184272,1836,78,129578,1,2005,1895
0,8,10.0,13,16,5,3,1,17,1.0,16,0.9743633192125593,0.9755195614253676,0.979267381011712,4628,5799347067982556520,748,1,26967,0,2005,2886
0,5,10.0,10,17,2,3,1,16,1.0,14,0.9718518518518521,0.9730007558578988,0.9769614512471656,9663,5799347067982556520,989,14,146546,0,2005,666
0,7,8.0,8,15,4,5,1,16,1.0,15,0.9666594438425424,0.9671217045864932,0.9824340917298664,506,5755694407684602296,1728,50,103525,0,2005,1136
0,6,11.0,15,18,3,8,1,16,1.0,15,0.977045770779934,0.9769051629439768,0.9804789454412304,8609,5799347067982556520,400,78,100082,0,2002,2258
0,7,12.0,12,17,3,3,3,15,1.0,14,0.9670223577235773,0.9685873983739836,0.9755487804878048,1738,8277336076276184272,1962,48,156902,1,2002,2002
0,7,11.0,12,19,2,3,1,10,0.9929441949967928,9,0.9894880546075084,0.9886689419795224,0.987986348122867,4919,509660095530134768,1893,101,73190,0,2005,1067
0,7,11.0,12,20,3,3,1,12,1.0,11,0.9742507288629738,0.9735510204081632,0.9854693877551021,6117,509660095530134768,1135,101,153681,0,2005,3491
0,5,14.0,14,19,4,2,1,17,1.0,15,0.9781632285704,0.9772531230874466,0.9871471601204836,5092,7258015885215914736,1533,1,29204,0,2002,829
0,8,12.0,13,20,4,6,1,15,1.0,13,0.9799964176965791,0.977388500806018,0.9894536987282824,1748,8277336076276184272,1479,101,169554,0,2002,3081
0,7,12.0,13,16,3,6,1,19,1.0,17,0.9742960015160128,0.9733447034299793,0.9834261891226076,8603,5755694407684602296,1632,99,197021,0,2005,2465
0,6,15.0,15,20,3,3,1,17,1.0,15,0.9785178355563752,0.9773376769725656,0.9836416907410824,615,7258015885215914736,1144,38,136968,0,2002,1750
0,7,12.0,12,18,3,1,2,18,0.9917824384759144,16,0.9705857614899368,0.9688637387951324,0.9693327326425388,9997,5755694407684602296,1049,99,46916,0,2005,1974
0,7,7.0,14,15,2,4,18,14,0.9896340276425931,13,0.9738145612943374,0.976587795765878,0.9689359054138148,2401,2011981573061447208,2014,106,191478,0,2005,2204
0,8,14.0,16,19,5,1,1,17,1.0,16,0.972936847941132,0.973090066024898,0.980578935873528,9817,5755694407684602296,622,90,197,1,2002,1424
0,8,10.0,9,16,4,2,1,18,1.0,16,0.977530210705566,0.9783672883198948,0.9854840893703452,5493,5799347067982556520,153,9,36548,1,2002,3748
0,7,13.0,14,18,1,2,1,16,1.0,14,0.9715729820799509,0.9713524276305714,0.980150099555828,1533,8277336076276184272,1701,50,3724,1,2005,1934
0,7,11.0,12,18,3,5,3,15,1.0,13,0.9674808721164356,0.9666616809526548,0.9840856008744177,4798,509660095530134768,908,101,109237,0,2002,872
0,7,12.0,15,16,3,0,2,19,0.9953082779297228,17,0.9720953020664584,0.9709700106681418,0.9712917753022045,475,8710739180200009128,873,50,108293,0,2005,2009
0,6,6.0,7,13,3,7,1,15,0.9964461787711444,14,0.9827382186428516,0.9793062754166336,0.9791021449645164,1771,5799347067982556520,160,101,75355,0,2002,1298
0,8,9.0,10,14,3,6,1,12,1.0,11,0.9678667724028548,0.9659318001586044,0.9843298969072164,4923,5755694407684602296,618,91,54097,1,2002,1003
0,6,12.0,12,16,4,3,1,14,0.9904522150247136,13,0.9884115730982947,0.9874611994634988,0.9854991377658556,4913,3203673979138763595,406,26,43305,1,2005,1445
0,7,6.0,10,11,4,3,1,11,0.9896124650419496,10,0.9756682027649771,0.9697695852534562,0.9697695852534562,2429,8710739180200009128,507,101,60777,0,2005,1004
0,8,5.0,6,15,3,3,3,11,0.9889314601958279,10,0.9807092198581558,0.983356973995272,0.9780614657210402,9043,8277336076276184272,1755,38,10392,0,2005,3858
0,8,8.0,11,16,6,1,1,15,1.0,13,0.9691092922484352,0.9714588348579682,0.9848242657679348,6481,2011981573061447208,1714,99,1714,0,2005,2390
0,7,11.0,12,17,2,4,6,15,0.9979393658398372,13,0.9842933249764964,0.9834033218426824,0.9804324663115012,9863,2011981573061447208,114,23,64156,0,2003,491
0,9,12.0,15,18,5,2,1,16,1.0,14,0.9755356300141578,0.9714582350165172,0.9845965077866918,2723,8277336076276184272,942,66,177957,1,2002,79
0,5,14.0,14,19,5,2,1,17,1.0,15,0.9781632285704,0.9772531230874466,0.9871471601204836,5092,7258015885215914736,1533,1,127110,2,2002,829
0,5,15.0,15,20,4,6,4,17,0.9764346940190636,15,0.9639542166671288,0.9646568355693536,0.9573563887272424,8268,5799347067982556520,1755,78,187665,0,2005,1071
0,8,10.0,13,17,4,7,6,16,1.0,14,0.9843872919818456,0.9827937468482096,0.9878164397377712,7540,5799347067982556520,604,99,86055,0,2005,3728
0,8,11.0,11,16,3,5,11,13,1.0,12,0.9707408318976124,0.9663893674624662,0.979266551809008,7589,5799347067982556520,1202,101,181464,0,2002,2629
0,7,14.0,14,19,5,2,7,17,1.0,15,0.958751303622332,0.9594632552318708,0.9805659459083641,7625,5755694407684602296,1811,99,109229,0,2005,3878
0,5,11.0,11,16,3,6,1,13,0.9640323708662204,11,0.9554243102162564,0.9546300715990454,0.9513987473903966,6955,7258015885215914736,330,78,146324,2,2002,3390
0,7,9.0,11,15,5,5,4,15,0.9920553641808646,14,0.9760315374507228,0.9731581252737624,0.9724379562043796,1249,8277336076276184272,1755,101,92863,1,2002,686
0,7,12.0,12,20,4,1,1,12,1.0,11,0.9741467625899279,0.9735942446043166,0.9854043165467624,6117,509660095530134768,1135,101,97916,1,2005,3491
0,7,13.0,14,18,3,5,1,15,1.0,13,0.9672978723404256,0.9666808510638298,0.9785319148936172,8971,509660095530134768,1640,101,23385,1,2005,3079
0,7,12.0,13,17,2,6,1,17,0.9928221824061529,15,0.9794395311667554,0.9791826948691992,0.974449770959838,1542,509660095530134768,1755,50,174069,0,2002,2865
0,6,12.0,12,17,6,4,12,14,0.9902107868877054,13,0.9679701585327944,0.9689482955134184,0.9629634234794322,3497,509660095530134768,332,101,196397,0,2005,2194
0,8,8.0,10,14,3,1,1,18,1.0,16,0.9774079018150664,0.9779689585782312,0.985514534478293,4629,5799347067982556520,153,9,144794,1,2005,3748
0,7,10.0,11,17,3,0,1,16,1.0,15,0.9656107603623388,0.9662695580565468,0.9819665111172112,5443,8277336076276184272,1488,14,175088,0,2005,3553
0,6,9.0,9,14,5,3,1,12,0.9857050032488628,10,0.9813550135501354,0.9731165311653116,0.9735501355013548,253,5799347067982556520,935,52,101350,0,2005,2806
0,4,10.0,9,18,5,8,2,14,0.9900701806779156,13,0.966568612585292,0.966184190562889,0.9595388349514564,4044,7258015885215914736,1755,78,162202,0,2002,1660
0,6,7.0,7,16,3,5,1,11,0.9797720797720798,10,0.9703703703703704,0.9644444444444444,0.9644444444444444,1890,8277336076276184272,1755,50,102639,0,2002,34
0,7,12.0,12,19,4,0,8,13,0.9960368572277816,12,0.97855,0.9768,0.9765,9877,5755694407684602296,565,101,69652,0,2002,3314
0,6,8.0,8,16,5,0,1,14,0.9792937614106959,13,0.9771428571428572,0.968,0.968,2125,5755694407684602296,1328,99,140963,0,2005,1876
1,6,12.0,13,16,2,3,1,16,1.0,14,0.9626043985881076,0.9597284822155852,0.9772880803692644,4304,8277336076276184272,126,120,130909,0,2005,927
0,8,14.0,14,19,4,3,12,19,1.0,17,0.9734843235020704,0.9741705400152116,0.9817865291980056,8427,8277336076276184272,1836,78,19600,0,2002,1895
0,7,11.0,14,17,3,4,1,17,1.0,15,0.9737246028598754,0.97357157852994,0.9802449322354148,9756,5799347067982556520,144,65,157525,0,2004,2705
0,7,12.0,12,20,5,2,5,11,1.0,10,0.9689500362056479,0.9668645908761766,0.983548153511948,9611,509660095530134768,477,99,72005,0,2005,2382
0,7,11.0,13,16,5,6,4,16,1.0,14,0.9747303065580132,0.9729504591902728,0.9843538998835856,7048,8277336076276184272,1882,99,18336,0,2005,3190
0,7,12.0,12,19,3,2,1,13,0.9868288379127804,12,0.9651869669801004,0.9647244094488192,0.960332313073896,5879,8277336076276184272,1755,101,124135,1,2002,1983
0,7,10.0,12,18,4,7,4,16,1.0,14,0.9743957922419458,0.9723550295857988,0.9837580539119002,7974,509660095530134768,141,101,1451,0,2005,2517
0,5,5.0,6,12,3,5,5,15,0.9855676914500444,13,0.9747368421052632,0.9730671506352088,0.9703085299455536,6023,5755694407684602296,1974,124,29078,2,2002,1936
0,8,13.0,14,20,3,4,5,15,1.0,14,0.966828993666432,0.968844475721323,0.9803068261787472,7693,8277336076276184272,1602,101,57037,0,2005,1863
0,7,6.0,7,14,4,6,4,15,1.0,14,0.9742353735649824,0.9754239057032354,0.9850500337651176,91,509660095530134768,1031,101,95846,0,2002,1611
0,5,15.0,14,20,5,3,2,17,1.0,15,0.9781632285704,0.9772531230874466,0.9871471601204836,3295,7258015885215914736,1533,1,99528,1,2005,829
0,5,13.0,14,18,4,7,4,17,1.0,15,0.9784270368988472,0.9771608114211652,0.9834887968108712,6680,7258015885215914736,1144,38,54593,0,2002,1750
0,7,11.0,12,18,4,5,1,21,0.9952527715040028,19,0.9790446601941748,0.9791681735985532,0.9746516199490354,6831,5755694407684602296,1492,101,118507,0,2005,1791
0,4,14.0,14,19,3,5,1,21,0.9711421150933988,19,0.9503364613931564,0.948483057969382,0.93984060984061,591,5799347067982556520,1283,91,192000,1,2005,3512
0,7,13.0,14,17,0,0,1,19,0.9853037587412588,17,0.9622224197706464,0.961970593987235,0.9572944627144256,6331,8277336076276184272,1755,1,87594,0,2005,552
0,8,5.0,6,16,6,2,1,12,0.9956311795815129,10,0.9870821529745042,0.9854957507082154,0.9843626062322944,1963,8277336076276184272,1479,101,348,0,2002,454
0,7,11.0,12,18,6,0,1,16,1.0,15,0.9656107603623388,0.9662695580565468,0.9819665111172112,1557,8277336076276184272,1488,14,80843,0,2005,3553
0,3,7.0,12,13,6,7,1,15,0.9871388845975592,14,0.9760257787325456,0.9782599355531688,0.9747504025764896,7376,8710739180200009128,456,56,38665,0,2005,617
1,5,16.0,15,20,4,6,1,17,1.0,15,0.9738163303632912,0.9753254178578136,0.9808960206998728,3783,7258015885215914736,1218,1,20456,2,2005,3803
0,7,12.0,14,19,3,8,1,18,0.9955510346669956,16,0.981053727716758,0.9807289135716766,0.977639825466085,7296,8277336076276184272,1755,50,179898,0,2002,2549
0,7,13.0,15,19,6,3,1,18,0.995559235595322,16,0.9811673306772908,0.9808769701949652,0.977790503697433,3740,8277336076276184272,948,50,93260,0,2005,2549
0,8,8.0,10,16,5,1,1,11,1.0,10,0.9731360946745562,0.9720710059171598,0.9836686390532544,1103,8277336076276184272,2048,117,34972,1,2005,2903
1,5,13.0,13,18,4,5,5,17,0.9841059882219674,15,0.9749901654518108,0.9747836149039576,0.9711211384935788,6508,7258015885215914736,806,1,148606,0,2002,605
0,8,12.0,12,18,3,3,2,17,1.0,16,0.9751569785514452,0.973669049839395,0.9851960835103349,2162,5755694407684602296,1538,101,79092,0,2005,3205
0,5,12.0,11,16,4,4,19,17,1.0,15,0.9779892639432262,0.9769502320080066,0.9869929942680375,9890,7258015885215914736,1533,1,113743,0,2004,829
0,5,10.0,12,16,5,6,17,12,1.0,11,0.9677749120750294,0.96694958968347,0.9750152403282532,965,5799347067982556520,1534,38,31509,0,2005,3137
0,7,13.0,15,19,2,6,1,21,0.9970450471600651,19,0.9798958795927212,0.9795589848411071,0.9757673293813,2591,8277336076276184272,1594,50,122917,0,2005,2802
0,7,15.0,16,20,4,1,5,18,1.0,16,0.97365751609679,0.9709946305292764,0.9859417493782108,3040,509660095530134768,1584,101,95860,0,2005,2124
0,8,11.0,12,18,5,4,1,15,1.0,14,0.9668138182327796,0.96865251208745,0.9802788872538716,9085,8277336076276184272,1602,101,60816,1,2005,1863
0,7,9.0,13,18,3,5,1,10,1.0,9,0.9748400272294078,0.9797413206262764,0.9728795098706602,9428,5799347067982556520,1574,1,19984,0,2002,988
0,7,10.0,9,17,4,3,1,13,1.0,12,0.9724622135543636,0.9705899561189664,0.9856460263286202,2514,5755694407684602296,1548,99,130634,1,2005,1743
0,6,12.0,14,17,1,2,1,12,0.9541158745377346,11,0.942647828362114,0.9416431187859761,0.937833594976452,3602,5799347067982556520,1755,78,11197,0,2005,374
0,7,12.0,12,17,2,1,3,20,0.9806231450022938,18,0.9458251000477946,0.9462869454174484,0.9415548297845032,4029,8277336076276184272,1755,78,67910,0,2005,845
0,6,13.0,13,18,3,6,5,15,1.0,14,0.9795256398237556,0.978288178494422,0.9841604949845316,2155,7258015885215914736,558,38,84133,1,2005,498
0,8,9.0,10,16,7,5,1,18,1.0,16,0.9776680501476188,0.9789585383595054,0.985410979418938,5247,5799347067982556520,153,9,61801,0,2002,3748
0,7,9.0,11,16,3,4,6,15,0.9964564626552448,14,0.9828956018156207,0.9794647049616528,0.9793520112693692,1231,8277336076276184272,66,101,101348,0,2005,1298
0,7,14.0,14,19,5,4,1,12,1.0,11,0.9760839580209896,0.9745487256371814,0.9866146926536732,7711,509660095530134768,985,101,133238,0,2005,2849
0,8,10.0,11,16,5,4,14,14,1.0,12,0.9751933282789992,0.9724639878695982,0.9847460197119028,8518,8277336076276184272,1329,101,23651,0,2002,3329
0,7,11.0,11,17,0,5,1,17,1.0,16,0.9738169961279806,0.9714937843896474,0.9859873649887916,1625,8277336076276184272,1584,101,65730,0,2002,2124
0,6,13.0,14,19,4,7,1,19,1.0,17,0.9682739134048036,0.9688456743954126,0.9802764619518548,4867,5755694407684602296,1338,101,55131,0,2002,2466
0,7,7.0,8,15,2,4,1,14,1.0,13,0.9716306068601585,0.9718416886543536,0.9799894459102902,139,8277336076276184272,463,50,40482,0,2005,2727
1,7,12.0,12,19,4,3,1,14,0.9869332209309328,12,0.9657349107679968,0.965503409546731,0.9608981555733762,5879,8277336076276184272,1755,101,90141,0,2005,1983
