Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8
0,7,10.0,12,18,3,7,4,13,0.9772062084257206,12,0.9768795811518324,0.9778616352201256,0.9711832460732984,3395,509660095530134768,421,101,115991,1,2002,3662
0,7,4.0,5,13,3,3,1,15,0.9924112886153044,14,0.9686889657823914,0.9675816993464053,0.9628450595924644,7441,5799347067982556520,60,78,196355,0,2005,1933
0,7,12.0,12,18,5,4,1,10,1.0,9,0.9710734463276836,0.9672316384180791,0.9844067796610171,5200,5755694407684602296,825,101,176216,0,2005,2170
0,6,15.0,17,20,3,5,1,20,1.0,18,0.97712231912707,0.9761330285791304,0.9825440985696394,2279,7258015885215914736,1144,38,138127,1,2002,3841
0,7,13.0,13,18,4,3,3,15,1.0,14,0.9787933247753532,0.9782798459563542,0.98450372506609,9707,8277336076276184272,1594,101,145400,0,2002,1438
0,7,14.0,13,19,4,6,4,17,1.0,15,0.9621541368605749,0.9642956764295678,0.9793764340666756,4293,5755694407684602296,1817,99,106735,0,2005,3919
0,7,11.0,12,17,4,1,16,16,1.0,14,0.9698679709727948,0.9683130334707969,0.9851615996931044,7067,8277336076276184272,1323,101,3349,1,2002,1511
0,8,11.0,13,17,2,5,10,16,1.0,14,0.9695489214257044,0.9687747987576854,0.9766208193361644,1553,5799347067982556520,149,101,102871,0,2002,3089
0,8,13.0,12,18,3,4,1,16,1.0,14,0.971462365591398,0.9711863799283154,0.9839784946236558,9264,8277336076276184272,378,33,117961,0,2002,1197
0,8,12.0,13,18,3,5,3,18,1.0,16,0.9753595051971479,0.974943733356241,0.9826441027403144,549,5755694407684602296,261,38,196092,0,2005,1856
0,8,13.0,15,19,6,4,4,18,0.9917838581473556,16,0.970959527999172,0.9698669565667546,0.9695399741267788,5166,5755694407684602296,1049,99,191275,1,2002,1974
0,8,11.0,13,19,4,7,1,12,1.0,11,0.9704647519582246,0.9735561357702353,0.9724699738903392,7822,5799347067982556520,716,24,104092,0,2002,2141
0,6,12.0,15,18,7,2,1,15,0.9982531693733894,14,0.9814402412969712,0.9818848957024378,0.9752299572756972,3066,8710739180200009128,1370,38,33859,0,2005,2428
0,7,11.0,11,20,5,6,2,17,1.0,15,0.9694052490994194,0.9656372681157646,0.983285220672924,75,8277336076276184272,1322,60,157951,0,2002,2477
0,6,12.0,14,18,6,7,1,14,0.9993255016581416,12,0.9694784739236963,0.967014350717536,0.9614488188976378,5245,5799347067982556520,855,78,105608,0,2004,3565
0,6,12.0,14,18,5,5,1,17,1.0,15,0.9785128812674446,0.9772598943796308,0.983611574064778,4827,509660095530134768,1144,38,150883,0,2004,1750
0,8,12.0,13,17,3,1,14,18,1.0,17,0.9791119189820828,0.9783086644161688,0.9849562884099368,2134,5799347067982556520,171,17,130130,0,2004,2222
0,9,6.0,9,15,2,7,1,10,1.0,9,0.9865240641711229,0.984385026737968,0.9884491978609626,9450,8277336076276184272,246,66,88554,0,2002,121
0,6,12.0,15,19,3,5,8,20,1.0,18,0.9770737482145141,0.9760235211729462,0.9825107407057464,9930,5799347067982556520,1144,38,42322,0,2004,3841
0,7,5.0,5,14,3,3,1,11,0.9947353027200936,10,0.9848011782032402,0.9843298969072164,0.9816200294550812,5578,5755694407684602296,1755,101,1340,0,2005,2212
0,7,10.0,11,18,4,7,1,11,0.991553261379634,10,0.9818242122719736,0.979966832504146,0.9758540630182422,1927,509660095530134768,885,101,148918,0,2004,1607
0,7,11.0,13,18,2,4,1,18,0.993999370281689,16,0.9728280107733744,0.9727882256745708,0.9694157249338784,5925,8277336076276184272,1755,101,194799,0,2003,1647
0,8,13.0,13,17,4,6,1,16,0.9990226262033914,15,0.9617970245986154,0.9584740020621594,0.9577905435262926,356,5755694407684602296,1969,99,21912,0,2005,1425
0,7,8.0,8,11,5,8,3,14,0.982591535398386,13,0.9544450900639164,0.9535813953488372,0.9507263219058688,7987,5755694407684602296,1755,50,85610,0,2005,1052
0,5,11.0,11,18,4,6,1,13,0.9858315267884794,12,0.9665496463190988,0.9674384494499736,0.9565959675307674,7662,5799347067982556520,1755,1,47841,1,2002,2025
0,6,10.0,12,16,2,6,1,17,0.9903003381290194,15,0.9748924228250702,0.9752637118465676,0.9703461178671656,5505,2011981573061447208,203,50,62261,1,2005,3567
0,7,11.0,12,16,3,7,1,16,1.0,14,0.9639159935379646,0.9634507269789984,0.9845324717285946,6603,5755694407684602296,1462,101,162602,0,2005,542
0,7,10.0,10,16,4,2,1,10,1.0,9,0.9725966850828728,0.9783425414364642,0.9792265193370168,8012,509660095530134768,69,25,141911,0,2005,2315
0,6,15.0,17,20,3,8,6,20,1.0,18,0.9772296449863414,0.9763490690842034,0.9826248904720724,2279,7258015885215914736,1144,38,3202,0,2005,3841
0,4,8.0,6,15,4,7,1,10,1.0,9,0.98031654676259,0.980431654676259,0.9755971223021582,9372,7258015885215914736,984,26,109077,0,2005,1284
0,8,7.0,8,15,6,6,1,15,1.0,14,0.9885528455284552,0.9868531165311654,0.9922471544715448,8939,8277336076276184272,197,119,37798,0,2002,668
0,8,11.0,11,16,4,4,2,16,1.0,14,0.9641825595159804,0.9635512297777192,0.9799868472971196,5306,5755694407684602296,1448,99,76196,0,2005,504
0,6,11.0,11,17,4,4,1,14,1.0,13,0.9641813308472208,0.966306957231092,0.977513110360098,9266,8277336076276184272,1461,50,172988,0,2005,3697
0,7,11.0,11,20,5,3,20,17,1.0,15,0.9698412620284008,0.9662304038589324,0.9834656559938966,75,8277336076276184272,1322,60,18581,0,2005,2477
0,7,12.0,12,19,5,0,1,15,1.0,13,0.9625020414829332,0.9535260493222276,0.9811464968152864,6090,5755694407684602296,303,101,172252,1,2005,91
0,8,11.0,12,17,5,2,1,17,1.0,15,0.969502289553644,0.9659280181452476,0.9823682971712244,6496,5755694407684602296,2008,91,11628,0,2005,424
0,7,11.0,12,17,6,4,15,13,1.0,12,0.9807236335642804,0.978629715165512,0.9898383371824482,6441,8277336076276184272,1069,101,167202,0,2005,1072
0,7,10.0,11,17,3,3,1,17,0.9875344371402852,15,0.9626410517634504,0.9619073490177056,0.9575112749139228,141,5755694407684602296,160,50,24503,0,2005,1245
0,7,12.0,13,18,3,4,1,16,1.0,14,0.9707093243527678,0.9707430014733741,0.9794316985897706,1362,5755694407684602296,1674,101,42606,0,2002,3456
0,5,5.0,8,13,6,3,1,13,0.9748140635564572,12,0.9578563772775992,0.9573190348525468,0.9551313672922253,8598,2011981573061447208,1755,66,152987,0,2005,2275
0,8,11.0,14,18,3,6,19,17,1.0,16,0.9795392233089169,0.980259442648443,0.9842992183983305,3182,8277336076276184272,1653,1,120693,0,2005,2304
0,8,9.0,11,16,5,7,1,16,1.0,14,0.9772158154859968,0.97669686985173,0.986976935749588,8400,509660095530134768,844,99,54905,1,2005,1841
0,7,12.0,15,17,5,5,1,16,1.0,15,0.9771097751057672,0.977127588510354,0.9857849031396126,2212,5755694407684602296,200,72,190204,0,2002,306
0,6,8.0,8,16,4,3,4,10,0.9786407766990292,8,0.9781052631578948,0.9629473684210528,0.9612631578947368,3796,8277336076276184272,160,50,60363,0,2005,3866
0,7,9.0,9,16,3,6,1,18,1.0,16,0.9737560522650396,0.9754646149764544,0.9792107183126616,1955,8277336076276184272,815,99,48570,0,2005,401
0,8,11.0,12,19,3,0,1,15,0.9914886262988486,13,0.975673141326189,0.9741192230408572,0.9700033478406428,6629,5755694407684602296,1802,101,96183,0,2005,1146
0,7,9.0,11,14,1,3,2,17,0.9901504518480214,16,0.956880746441463,0.9576871211605258,0.952843137254902,10026,8277336076276184272,1755,101,153168,0,2005,209
0,7,13.0,14,19,5,3,8,16,1.0,14,0.9673996094744886,0.9672366075218609,0.9835096357925122,5825,509660095530134768,123,99,131747,0,2005,2664
0,7,8.0,10,17,3,3,1,21,0.9970416739543579,19,0.9797471752023896,0.9795715020158562,0.9755797493560748,9034,8277336076276184272,1594,50,14567,1,2005,2802
0,7,12.0,12,18,4,5,1,15,1.0,14,0.9677439849402908,0.9636590387669864,0.9847708688746396,3336,8277336076276184272,675,60,5845,0,2005,1258
0,8,13.0,14,16,0,0,2,13,1.0,12,0.9695564834668776,0.964735357183162,0.9785306398826316,5255,5799347067982556520,1202,101,14392,0,2005,2629
0,7,12.0,13,17,6,4,4,19,0.987311676973086,17,0.9641484549566736,0.9640272042087472,0.9594083790292952,9668,8277336076276184272,160,101,90030,0,2005,277
0,7,9.0,11,16,7,3,1,14,1.0,13,0.971794333683106,0.9721301154249741,0.9800629590766,1277,8277336076276184272,463,50,62609,0,2005,2727
0,8,10.0,12,18,5,7,3,17,1.0,16,0.9738555208161924,0.9714671242859494,0.9835332283316488,5910,8277336076276184272,416,101,132967,0,2002,3266
0,8,10.0,11,19,3,5,2,17,1.0,16,0.9788990468780394,0.9772806846916944,0.98692861311029,9111,509660095530134768,526,101,48397,1,2005,2774
0,6,11.0,11,17,3,5,4,16,1.0,14,0.9696999808905028,0.9708006879419072,0.9758150200649724,1243,5799347067982556520,325,125,8301,0,2002,1490
0,7,9.0,8,18,5,3,8,14,1.0,13,0.979368998628258,0.9792226794695932,0.9859533607681756,9740,8277336076276184272,391,101,16162,1,2005,187
0,8,9.0,15,16,3,5,4,14,0.9814772151315486,13,0.9812073204042612,0.97980879541109,0.9755761878754778,3759,5799347067982556520,1755,101,100872,0,2005,2357
0,5,15.0,15,19,2,5,3,17,0.9763707361509962,15,0.9642282282282282,0.9649271618658576,0.9577372087436944,8268,5799347067982556520,1755,78,153666,0,2002,1071
0,7,7.0,8,15,4,1,1,11,0.9912245712006382,10,0.9772384937238494,0.9742259414225942,0.9735564853556486,5150,8277336076276184272,1755,101,54835,1,2005,2043
0,8,15.0,15,19,5,3,1,21,1.0,19,0.9763100227957936,0.9763032996123664,0.9859803344818894,1112,509660095530134768,1609,99,76193,0,2002,3747
0,8,12.0,14,18,3,7,1,15,0.9837134446614764,13,0.980384303112314,0.9797347767253046,0.9778511502029771,4487,5799347067982556520,881,38,43064,0,2005,404
0,8,10.0,12,17,0,0,1,16,1.0,15,0.9740106616494201,0.9736343681404828,0.9850623187269734,8380,8277336076276184272,1382,101,19595,1,2005,3885
0,6,11.0,12,17,3,8,1,16,0.9830586785769291,15,0.958189312211032,0.9560774193548388,0.9549458897728088,2534,8277336076276184272,1755,50,42924,1,2002,1697
0,9,13.0,12,18,3,6,1,14,1.0,12,0.9612248360971848,0.9647049749325108,0.9765892788276128,4452,509660095530134768,1253,101,24537,1,2005,1253
0,6,11.0,12,15,2,2,1,14,0.9907137375287798,13,0.9678194490540992,0.9671845949535192,0.9612978176084972,1222,509660095530134768,1527,50,56828,0,2005,1391
0,7,15.0,16,20,3,4,1,18,1.0,16,0.973617174815082,0.9708569366768898,0.9859209814180044,3040,509660095530134768,1584,101,141780,0,2005,2124
0,7,11.0,12,18,4,3,4,21,0.995260425649182,19,0.9789716252719144,0.9790069565633142,0.9746680051627707,8617,8277336076276184272,1492,101,170118,0,2005,1791
0,7,12.0,14,18,3,2,1,17,1.0,15,0.9737246028598754,0.97357157852994,0.9802449322354148,492,509660095530134768,144,65,53886,0,2005,2705
0,8,14.0,15,19,5,4,1,16,1.0,14,0.9590221057230229,0.9561282656181741,0.978115858453473,2779,5755694407684602296,1044,50,196987,1,2002,937
0,7,7.0,8,16,4,5,1,16,0.9935258901900988,14,0.9732380709364634,0.9720745088032664,0.9698941191478504,4739,8277336076276184272,1755,101,50743,0,2005,2686
0,8,11.0,12,18,3,5,10,14,1.0,13,0.9690424481737414,0.9644225074037514,0.9870483711747284,9682,8277336076276184272,553,60,197390,0,2002,153
0,6,11.0,11,15,4,0,1,14,1.0,13,0.9699922740149368,0.96920937419521,0.983785732680917,6287,509660095530134768,873,14,78287,1,2005,1035
0,8,11.0,14,18,3,5,6,17,1.0,15,0.9711163895486936,0.9687452235877312,0.984087576164412,3471,8277336076276184272,1025,117,62620,1,2002,3074
0,7,11.0,13,17,3,5,13,20,0.9941528674017908,18,0.9802194298302828,0.9805119582548196,0.9758681758235388,6524,8277336076276184272,606,101,94896,0,2004,1819
0,6,10.0,11,14,3,7,1,16,0.9828110318907864,14,0.9715523724261416,0.9692660221983532,0.9690137819939144,8652,7258015885215914736,1343,50,142225,0,2005,3403
0,6,14.0,15,19,2,3,3,15,0.9982799363415692,14,0.9665179982440736,0.9628586479367868,0.96336596286379,8757,7258015885215914736,1755,50,15685,0,2005,2140
0,7,12.0,12,17,6,3,1,14,0.9904320437392288,12,0.9705298855447224,0.9671725307333616,0.9681288408561136,6268,5755694407684602296,240,91,110779,0,2005,2915
0,7,13.0,14,18,3,4,1,20,1.0,18,0.9746042308153716,0.9758237293557804,0.9843384652297358,597,509660095530134768,238,101,32441,0,2002,458
0,7,9.0,10,13,3,7,4,20,0.9941726451894488,18,0.9802507122507124,0.9804949211459832,0.9759056464019144,3832,509660095530134768,606,101,87658,1,2005,1819
0,9,12.0,15,16,2,7,1,16,1.0,15,0.9841374233128836,0.9823836400817996,0.9866961145194276,1160,5799347067982556520,2030,0,72441,0,2002,3832
0,8,12.0,14,18,3,5,20,15,1.0,13,0.97390663048772,0.9739511584220412,0.9838029638906284,3753,8277336076276184272,913,101,122996,0,2002,1379
0,7,12.0,14,18,3,8,2,13,1.0,12,0.9692843189486772,0.970250399573788,0.9741289291422484,9774,509660095530134768,157,25,169435,0,2002,3437
0,7,7.0,10,15,3,4,3,9,1.0,8,0.9697560975609756,0.9570731707317072,0.9658536585365852,7605,8277336076276184272,676,106,51002,1,2005,877
0,8,11.0,12,18,4,4,5,15,0.9933279565950582,13,0.9693738509786958,0.9663321799307958,0.9645598096474152,7837,8277336076276184272,818,101,167695,0,2002,1619
0,7,11.0,11,16,4,5,1,13,0.9971278123504068,11,0.9627839586028462,0.9589648033126296,0.958313065976714,5853,5755694407684602296,1755,99,21472,0,2005,370
0,8,10.0,12,18,3,3,1,13,1.0,11,0.9725516578567996,0.9713983661701108,0.9834694858241232,4149,8277336076276184272,1541,101,67041,0,2002,3024
0,10,8.0,9,19,3,7,1,11,1.0,10,0.9865331664580728,0.9915394242803504,0.9887359198998747,4768,8277336076276184272,1172,14,88958,0,2002,2558
0,5,7.0,8,6,3,6,1,14,1.0,13,0.9805920880272464,0.9798375687712864,0.982268797484936,5115,2642175453151805566,748,99,161183,0,2004,1348
0,8,12.0,13,17,4,7,2,17,1.0,15,0.9712712685018674,0.9686374325632868,0.9841859178309588,6065,5755694407684602296,878,91,178077,0,2002,2096
0,7,12.0,14,18,3,7,3,18,0.996406380413614,17,0.9799840161969204,0.9796206308610402,0.9773249154212952,3201,5755694407684602296,889,101,7211,1,2005,1716
0,8,12.0,14,19,5,6,1,17,1.0,16,0.9740117710507188,0.9716294229371352,0.9837174947827516,2346,8277336076276184272,416,101,1486,0,2002,3266
0,7,11.0,12,18,6,0,1,15,1.0,13,0.9687322384203728,0.9682598265362612,0.9846958233376392,3508,8277336076276184272,908,101,25478,0,2005,872
0,7,12.0,13,16,4,5,4,13,1.0,12,0.9752152269399708,0.9717013177159591,0.9837891654465594,2487,509660095530134768,747,99,19581,0,2002,3688
0,7,6.0,7,15,3,0,1,14,0.9961516841786656,13,0.9720506329113924,0.9717561946102372,0.9693309222423144,2295,5755694407684602296,72,101,154076,1,2005,2908
0,6,10.0,11,17,1,6,1,15,1.0,13,0.9603810975609756,0.959405487804878,0.9701371951219512,5138,8277336076276184272,583,50,189447,0,2004,262
0,5,7.0,7,14,4,7,2,7,0.9820359281437124,6,0.9823622047244096,0.9785826771653544,0.9735433070866142,8761,5799347067982556520,1755,78,129511,0,2005,2246
0,7,11.0,12,19,3,7,1,21,0.9970421562102204,19,0.979743159153284,0.9796197784758532,0.9755499521780716,1188,5755694407684602296,1594,50,94032,1,2002,2802
0,6,10.0,11,15,3,4,1,14,0.986729295877417,13,0.9560079522862824,0.9580990256512231,0.9510015898251194,4156,8277336076276184272,1755,50,182432,0,2005,3052
0,7,11.0,12,18,4,3,3,15,0.9930391762066386,13,0.9699255583126551,0.9709993792675358,0.9613895781637718,424,509660095530134768,1673,101,12909,0,2002,213
0,8,14.0,13,19,4,2,1,18,1.0,16,0.960368278657326,0.9626651853223468,0.9784925264121636,6633,509660095530134768,92,99,39269,0,2005,788
0,9,12.0,15,18,3,0,1,16,1.0,14,0.975859375,0.9716796875,0.9845703125,2723,8277336076276184272,942,66,7420,0,2005,79
0,7,12.0,13,16,6,0,1,15,1.0,14,0.9667182320441988,0.9679558011049724,0.982232044198895,7434,8277336076276184272,1585,50,138722,0,2005,1565
0,5,6.0,12,13,2,4,2,13,0.9965397923875432,11,0.9704915180513268,0.9702131361461506,0.9678608695652176,9586,3203673979138763595,1755,55,43465,1,2002,228
0,8,9.0,10,15,4,6,1,18,1.0,16,0.9787787852042044,0.9807815132793068,0.983368370376314,8689,5755694407684602296,817,66,155314,1,2002,2953
0,7,15.0,16,20,4,7,1,18,1.0,16,0.9733567354102676,0.9705028521281264,0.9858358929354979,3040,509660095530134768,1584,101,52012,0,2002,2124
0,6,12.0,13,17,5,3,2,17,0.9950308146337536,16,0.9576189686619134,0.9596251762169334,0.9523111294993792,1137,509660095530134768,160,50,45418,0,2005,671
0,7,13.0,12,19,3,3,1,12,1.0,11,0.9691643663739022,0.9684818067754076,0.9830564617314932,7696,5755694407684602296,1809,90,149522,0,2002,521
0,7,10.0,11,17,3,6,1,15,0.9972557628979144,13,0.9707028862478776,0.968931906945152,0.9643191850594228,7969,509660095530134768,1755,101,169959,0,2005,2473
0,6,9.0,12,18,4,5,2,14,1.0,13,0.972410944759938,0.975467217346412,0.9773670624677336,1224,5799347067982556520,630,116,6606,0,2005,12
1,6,12.0,14,16,2,5,1,16,1.0,14,0.9620605792615522,0.9593720981649349,0.9769179747954896,4304,8277336076276184272,126,120,149600,0,2005,927
0,6,13.0,13,17,4,4,3,15,1.0,14,0.9795137160008376,0.9782852090555854,0.9841634286512018,2155,7258015885215914736,558,38,79985,0,2005,498
1,6,13.0,15,17,4,6,1,20,1.0,18,0.97712231912707,0.9761330285791304,0.9825440985696394,7233,7258015885215914736,1144,38,25315,1,2004,3841
0,7,13.0,14,16,6,2,1,17,1.0,15,0.971644104191952,0.9690747829334331,0.9842927831201568,1764,5755694407684602296,878,91,146599,1,2005,2096
0,5,15.0,15,19,2,3,5,17,0.9763985917513712,15,0.9641887363207686,0.964907451352634,0.9576502683628384,8268,5799347067982556520,1755,78,58704,0,2002,1071
0,7,9.0,10,17,5,6,1,12,0.9991354466858791,11,0.9753370034221098,0.9723530287245126,0.9726387855335614,1476,8277336076276184272,1451,101,14125,2,2002,3815
0,7,11.0,11,20,5,5,6,14,1.0,13,0.9599010007532552,0.9573528462283438,0.9818530076401591,1124,8277336076276184272,1951,60,182386,0,2005,2205
0,7,7.0,7,14,2,5,13,14,0.9926598966684482,13,0.9659652240131996,0.963893895164361,0.9618834877522529,3036,8710739180200009128,707,101,167944,0,2002,984
0,6,11.0,12,17,4,1,2,17,1.0,15,0.9689477786438035,0.9649571317225254,0.9832424006235384,2378,5755694407684602296,1322,60,15982,0,2005,2477
0,7,13.0,13,19,2,5,6,13,1.0,12,0.975705019991115,0.9727623278542871,0.9885277654375833,657,8277336076276184272,1805,60,100414,0,2002,2860
0,7,12.0,13,19,6,3,1,15,1.0,13,0.9641152903652416,0.9621548873935201,0.9852627484538491,7752,8277336076276184272,529,60,166258,0,2005,1043
0,8,14.0,13,19,3,4,1,18,1.0,16,0.960368278657326,0.9626651853223468,0.9784925264121636,6633,509660095530134768,92,99,159129,0,2005,788
0,7,11.0,13,17,3,2,1,20,0.9941428821272176,18,0.9801999503772788,0.9805345127059888,0.975816234202154,679,8277336076276184272,606,101,104178,1,2005,1819
0,6,13.0,13,18,4,6,1,17,0.9838512720156556,16,0.9652803216439579,0.9645030154121064,0.9619226260257914,1903,509660095530134768,929,101,162640,0,2005,1522
0,4,14.0,15,17,4,8,1,18,0.9945298467010796,16,0.9709356516216108,0.9701780038143676,0.9660898172737722,1836,8710739180200009128,1466,66,79603,0,2002,901
0,8,15.0,15,20,3,6,6,18,1.0,16,0.9603383278954258,0.96263845882084,0.9784326357571852,5927,509660095530134768,92,99,161407,0,2005,788
0,8,11.0,12,18,0,0,6,15,1.0,14,0.9668138182327796,0.96865251208745,0.9802788872538716,9085,8277336076276184272,1602,101,24242,0,2005,1863
0,8,7.0,9,13,3,8,1,11,0.98258138206739,10,0.9837974683544304,0.9832911392405064,0.982278481012658,1273,8277336076276184272,1498,101,20424,0,2002,1495
0,7,13.0,15,15,4,2,2,18,1.0,16,0.972662522129359,0.9712857672197289,0.9864037218493968,8892,509660095530134768,731,78,168191,0,2002,3854
0,8,14.0,13,18,4,6,7,20,1.0,18,0.9730267151879629,0.9699796688934068,0.9845998416793381,10058,5755694407684602296,1548,99,191564,0,2002,3494
0,7,11.0,11,20,3,0,2,16,1.0,14,0.9655819622181596,0.9628031687995124,0.9837659963436928,4898,8277336076276184272,470,60,125570,1,2005,2463
0,7,13.0,14,19,0,6,10,15,1.0,13,0.9691725981998268,0.9679734869882876,0.9847248898429556,240,8277336076276184272,683,101,90039,0,2005,795
0,5,12.0,12,18,2,7,12,15,0.9625601224311324,14,0.9653104159504984,0.9646943966998968,0.9615272002474312,6195,7258015885215914736,1755,78,163673,0,2005,2021
1,7,13.0,14,17,3,5,3,16,1.0,14,0.9708651772621409,0.9698392708243481,0.9825503896029212,887,509660095530134768,873,101,110571,0,2002,2958
0,7,5.0,6,9,2,2,1,15,0.9912202240843612,13,0.972537313432836,0.9727078891257996,0.970692225772098,783,8277336076276184272,1068,23,20215,1,2005,400
0,5,11.0,12,16,2,4,6,14,0.9887245965836204,13,0.97039586919105,0.9689730349971312,0.9639242685025816,6854,509660095530134768,1930,38,179485,0,2002,2871
0,7,13.0,14,19,5,3,1,13,1.0,12,0.975705019991115,0.9727623278542871,0.9885277654375833,751,8277336076276184272,1805,60,5031,0,2002,2860
0,7,10.0,11,15,1,2,1,17,1.0,15,0.957023305084746,0.9601694915254236,0.9756567796610168,3988,509660095530134768,1715,101,5798,0,2003,994
0,5,10.0,13,16,6,1,1,15,0.9782157083230096,14,0.968,0.9711067961165047,0.9624077669902912,6085,5799347067982556520,1755,89,192607,0,2005,3717
0,7,7.0,8,15,5,2,5,15,0.9972929901543433,13,0.9707067107830658,0.9690182435299108,0.9643539492661406,1440,8277336076276184272,1755,101,56727,0,2002,2473
0,6,5.0,7,15,4,0,1,14,0.9988247145735392,12,0.9794485541358441,0.9779421654337592,0.9746926698049764,9576,5799347067982556520,1594,50,37426,0,2005,2461
0,7,13.0,15,19,3,4,2,21,0.9970430762326564,19,0.9798289074456944,0.979553717676754,0.9756999328768964,2591,8277336076276184272,1594,50,5678,0,2002,2802
0,8,9.0,10,17,5,7,1,15,1.0,13,0.9843214110730034,0.9855756981871632,0.9896521313081824,4379,8277336076276184272,1479,101,87781,0,2005,3805
0,7,14.0,14,18,6,6,1,17,0.9896117530409764,15,0.9632589544080769,0.9666878161707966,0.9591135496592224,770,7258015885215914736,1755,50,192456,0,2002,3892
0,7,10.0,11,16,3,6,8,16,0.9845693997693756,14,0.9727698458023988,0.9715819531696176,0.9694977168949772,9022,2011981573061447208,160,50,162567,0,2002,2133
0,6,9.0,9,16,7,4,1,14,0.9976199583492712,13,0.9687038255475141,0.9673288186606472,0.9579523720232516,3533,509660095530134768,1755,50,153208,0,2005,1864
0,8,14.0,15,17,4,6,12,19,1.0,17,0.9735621734143336,0.9743047708058964,0.9818700879391647,2777,5755694407684602296,1836,78,159348,0,2005,1895
