Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8
0,6,12.0,15,18,3,8,1,15,0.9982664813003108,14,0.9814705144291092,0.9816735666792122,0.9754710826746958,3066,7908382889764677758;8710739180200009128,1370,38,94447,0,2002,2428
0,8,9.0,11,16,3,7,11,17,1.0,16,0.9795518725612457,0.9801504485297076,0.9843147351059979,1159,7908382889764677758;8277336076276184272,1653,1,122057,0,2005,2304
0,7,14.0,15,18,4,6,1,20,1.0,18,0.9649919806826186,0.965684186853054,0.9774166553232287,8640,7908382889764677758;5755694407684602296,427,101,64903,0,2002,238
0,7,13.0,14,15,5,2,16,12,0.9991101883434672,11,0.9753581309560406,0.9724231242312424,0.9724969249692496,9249,7908382889764677758;5755694407684602296,1755,101,170000,0,2005,3815
0,7,11.0,12,19,3,7,1,21,0.9970467560893376,19,0.9798054233524318,0.9795683577326924,0.9756666648701379,9655,7908382889764677758;5755694407684602296,1594,50,8154,0,2005,2802
0,8,9.0,11,16,3,6,4,17,1.0,15,0.9710450808661544,0.96890441136962,0.9841470098328946,9652,7908382889764677758;8277336076276184272,1025,117,114975,0,2005,3074
0,7,10.0,11,15,2,6,1,20,0.9941381975575824,18,0.980273940356917,0.9806676966085486,0.9758620689655172,5181,7908382889764677758;8277336076276184272,606,101,197430,0,2002,1819
0,7,11.0,12,18,3,5,4,21,0.9952659195415916,19,0.978996512703722,0.9789616027899364,0.974714170501447,6831,7908382889764677758;5755694407684602296,1492,101,30854,0,2004,1791
0,6,14.0,14,19,3,5,1,14,1.0,13,0.9697282608695652,0.970388198757764,0.973385093167702,9307,7908382889764677758;5799347067982556520,509,25,176131,0,2005,735
0,7,13.0,17,16,6,5,1,20,1.0,18,0.9744817063677408,0.9757882609372568,0.9842329129690176,1470,7908382889764677758;8710739180200009128,238,101,73679,0,2005,458
0,8,11.0,14,19,3,6,1,17,1.0,15,0.9636561716962632,0.9623488397428914,0.9825689072883756,4925,7908382889764677758;8277336076276184272,540,101,154,1,2005,3133
0,7,12.0,11,18,5,2,1,17,1.0,15,0.9615161349580552,0.9603600514359194,0.9819631375910844,7158,7908382889764677758;5755694407684602296,85,99,103588,0,2005,3369
0,7,11.0,11,16,3,5,1,12,1.0,11,0.9824651773981604,0.9818764783180028,0.9852863899106674,268,7908382889764677758;7258015885215914736,551,86,48592,0,2002,475
0,6,15.0,17,20,6,0,2,20,1.0,18,0.97712231912707,0.9761330285791304,0.9825440985696394,2279,7908382889764677758;7258015885215914736,1144,38,137904,1,2005,3841
0,7,13.0,14,18,4,6,1,16,1.0,14,0.9559881399486064,0.9513959280490216,0.9800561375765962,411,7908382889764677758;5755694407684602296,954,1,17523,0,2005,1688
0,8,9.0,13,16,3,7,3,16,0.99754811998062,14,0.9752954292084726,0.974252636995112,0.9710113612004287,5822,7908382889764677758;5755694407684602296,1755,101,117786,0,2004,1991
0,8,4.0,6,10,3,5,1,17,1.0,16,0.9795175072532888,0.9801788482174794,0.9843631016255316,6139,7908382889764677758;8277336076276184272,1653,1,39572,0,2005,2304
0,8,10.0,12,19,4,5,1,17,1.0,16,0.9787533875338754,0.9764305071622146,0.9872706155632984,8985,7908382889764677758;8277336076276184272,526,101,181152,1,2002,2774
0,6,14.0,15,18,4,2,1,17,1.0,15,0.97382757698558,0.9753432209491288,0.9808923538971056,5207,7908382889764677758;5799347067982556520,1218,1,187418,0,2005,3803
0,6,11.0,12,18,3,5,7,18,0.9984577237961676,16,0.9797752055024324,0.9786116354179776,0.9750052421891382,6301,7908382889764677758;5799347067982556520,757,78,101296,0,2002,886
0,7,8.0,9,17,3,6,11,14,1.0,13,0.9726545454545454,0.9755636363636364,0.9770597402597404,5755,7908382889764677758;509660095530134768,630,20,29740,0,2002,12
0,7,11.0,11,17,3,3,1,17,1.0,16,0.9738169961279806,0.9714937843896474,0.9859873649887916,1625,7908382889764677758;8277336076276184272,1584,101,123413,0,2005,2124
0,7,9.0,8,15,3,3,1,16,1.0,15,0.9663064396743156,0.966720947446336,0.9824130273871208,506,7908382889764677758;5755694407684602296,1728,50,12448,0,2002,1136
0,7,15.0,16,20,3,2,1,18,1.0,16,0.9736712855663494,0.9713240297845064,0.9859164653089404,3040,7908382889764677758;509660095530134768,1584,101,115000,0,2005,2124
0,7,13.0,14,18,6,3,8,13,1.0,12,0.9622435958480144,0.9624416722216932,0.979354347205028,7362,7908382889764677758;5755694407684602296,1824,101,187355,0,2005,2080
0,7,12.0,12,16,4,0,6,17,1.0,15,0.9581222479289498,0.958739209393736,0.9793059183521159,30,7908382889764677758;5755694407684602296,570,50,194672,0,2005,2102
0,6,10.0,14,15,3,3,3,14,1.0,13,0.9709131747034464,0.9708121007931494,0.9856250438688848,727,7908382889764677758;8710739180200009128,731,101,191281,1,2005,1282
0,6,6.0,8,11,3,7,5,14,0.9944762358925447,13,0.9698778061949418,0.9671450902373172,0.964899119067917,1154,7908382889764677758;8277336076276184272,1755,101,106883,1,2002,1642
0,7,11.0,12,18,2,4,3,21,0.9952465537399808,19,0.979095070639768,0.9793070088845016,0.9745966886273348,4053,7908382889764677758;8277336076276184272,1492,101,47598,0,2005,1791
0,5,16.0,15,20,3,8,3,17,1.0,15,0.97382757698558,0.9753432209491288,0.9808923538971056,3783,7908382889764677758;7258015885215914736,1218,1,183749,0,2002,3803
0,8,10.0,11,18,4,0,1,14,0.9976251667263086,13,0.9753434065934066,0.9724265842349304,0.9730517640999228,8054,7908382889764677758;5755694407684602296,1755,101,26342,0,2005,1541
0,6,14.0,14,18,4,4,11,14,1.0,13,0.9701993747117009,0.9709620214238122,0.9738403977243608,9307,7908382889764677758;5799347067982556520,509,25,48905,0,2002,735
0,6,14.0,14,18,3,6,1,14,1.0,13,0.9704692649751504,0.9712979335600314,0.9741103845147788,9307,7908382889764677758;5799347067982556520,509,25,134823,0,2005,735
0,4,11.0,10,17,4,3,1,14,0.9880685424159086,13,0.9627192386131882,0.9631815091774304,0.9547246770904148,908,7908382889764677758;7258015885215914736,1755,78,116319,0,2005,825
0,8,11.0,12,17,3,3,1,15,1.0,13,0.9690631906206691,0.9679724313593288,0.9845735475896168,8781,7908382889764677758;8277336076276184272,683,101,149061,0,2005,795
0,5,10.0,11,16,2,5,1,17,0.9679139018349251,16,0.9359051085051896,0.9379634746276704,0.9293039552590796,27,7908382889764677758;5799347067982556520,1755,78,84481,0,2005,3273
0,6,10.0,11,16,3,6,1,16,1.0,14,0.9696999808905028,0.9708006879419072,0.9758150200649724,4578,7908382889764677758;8277336076276184272,325,125,160469,0,2005,1490
0,7,10.0,12,18,3,3,1,15,1.0,14,0.9788301532686894,0.9784047544573038,0.9845084719294136,2291,7908382889764677758;509660095530134768,1594,101,158458,0,2002,1438
0,6,10.0,13,16,3,3,8,17,0.9766971335899798,16,0.9665685164212912,0.964373937677054,0.9622197055492638,5462,7908382889764677758;8277336076276184272,546,101,89685,0,2005,3483
0,7,10.0,11,14,2,6,1,18,1.0,16,0.9726255058628204,0.9712607657984852,0.9863658814983916,2823,7908382889764677758;509660095530134768,731,78,94834,1,2002,3854
0,6,11.0,13,17,3,3,1,16,1.0,14,0.9671464519375944,0.9669854051333672,0.9804999161214564,3941,7908382889764677758;8277336076276184272,1456,48,20961,0,2005,3297
0,7,10.0,10,18,4,6,9,15,1.0,14,0.9663980660757454,0.9567203867848509,0.9851087832393232,3502,7908382889764677758;8277336076276184272,1463,60,153201,1,2003,3826
0,7,12.0,13,18,5,0,17,15,0.995067153972062,13,0.9692972972972972,0.9687292390884512,0.9664555984555984,8580,7908382889764677758;8277336076276184272,1755,101,46330,1,2005,56
0,8,14.0,14,18,3,3,4,16,1.0,14,0.9694874851013112,0.9685473516927,0.9765702695355792,180,7908382889764677758;5799347067982556520,149,101,170278,0,2005,3089
0,7,12.0,13,18,4,2,8,21,0.9952569263859624,19,0.9790939657977512,0.979162378123004,0.9747546001180908,7997,7908382889764677758;5755694407684602296,1492,101,7600,1,2005,1791
0,7,5.0,6,15,4,6,14,14,1.0,13,0.9702034428794992,0.9687010954616588,0.980719874804382,4257,7908382889764677758;8277336076276184272,436,101,102962,0,2005,1457
0,7,13.0,12,19,6,2,8,20,1.0,18,0.9797795081686866,0.9816583630704684,0.9870030668201976,529,7908382889764677758;5755694407684602296,1120,78,65542,0,2005,3694
0,7,13.0,14,18,3,7,6,20,0.9941381975575824,18,0.980273940356917,0.9806676966085486,0.9758620689655172,1913,7908382889764677758;8277336076276184272,606,101,55611,1,2004,1819
0,8,14.0,16,20,5,6,7,18,1.0,16,0.9603823305558026,0.9625687710662358,0.9784605956370034,5985,7908382889764677758;5755694407684602296,92,99,192025,0,2002,788
0,7,11.0,12,16,3,2,14,12,0.9680789320951828,11,0.9715985130111524,0.9671375464684016,0.9669888475836432,1218,7908382889764677758;509660095530134768,548,99,184296,1,2005,1172
0,4,11.0,9,16,2,7,4,13,0.9844858689116056,11,0.972470892626132,0.9665717981888746,0.9694695989650712,6388,7908382889764677758;7258015885215914736,1415,13,187119,0,2005,188
0,8,9.0,10,19,4,7,1,13,1.0,11,0.9873144189661872,0.9858841818888456,0.9916673144189664,6881,7908382889764677758;8277336076276184272,1766,60,51911,0,2002,75
0,8,10.0,11,16,2,6,3,17,1.0,15,0.9735048099182056,0.9737188126961264,0.984146517131392,10045,7908382889764677758;8277336076276184272,385,101,90657,0,2005,730
0,7,13.0,13,17,3,6,1,20,1.0,18,0.9726699677516956,0.971362915187697,0.9801344540295622,8883,7908382889764677758;509660095530134768,732,99,42202,0,2005,1554
0,8,13.0,16,18,5,6,3,18,1.0,16,0.9826596675415572,0.9817147856517936,0.9898162729658792,1034,7908382889764677758;8277336076276184272,1609,99,10364,1,2005,924
1,6,11.0,11,17,3,5,1,16,1.0,14,0.9590221057230229,0.9561282656181741,0.978115858453473,1523,7908382889764677758;509660095530134768,1044,50,185790,1,2002,937
0,6,13.0,14,17,4,2,3,14,0.9949678174370976,13,0.9744876497921252,0.9707703595011006,0.9719246759598924,1489,7908382889764677758;8277336076276184272,864,101,21323,1,2002,1870
